,DateTime,Seq,Temp,°C
284,2014-8-12,20,19.0,℃
285,2014-8-12,21,19.0,℃
286,2014-8-12,22,19.0,℃
287,2014-8-12,23,19.0,℃
288,2014-8-13,0,19.0,℃
289,2014-8-13,1,19.0,℃
290,2014-8-13,2,19.0,℃
291,2014-8-13,3,19.0,℃
292,2014-8-13,4,19.0,℃
293,2014-8-13,5,19.0,℃
294,2014-8-13,6,19.0,℃
295,2014-8-13,7,19.0,℃
296,2014-8-13,8,19.0,℃
297,2014-8-13,9,19.0,℃
298,2014-8-13,10,19.0,℃
299,2014-8-13,11,19.0,℃
300,2014-8-13,12,19.0,℃
301,2014-8-13,13,19.0,℃
302,2014-8-13,14,19.0,℃
303,2014-8-13,15,19.0,℃
304,2014-8-13,16,19.0,℃
305,2014-8-13,17,21.0,℃
306,2014-8-13,18,20.5,℃
307,2014-8-13,19,19.5,℃
308,2014-8-13,20,19.0,℃
309,2014-8-13,21,18.5,℃
310,2014-8-13,22,18.0,℃
311,2014-8-13,23,17.0,℃
312,2014-8-14,0,17.0,℃
313,2014-8-14,1,17.0,℃
314,2014-8-14,2,16.5,℃
315,2014-8-14,3,16.0,℃
316,2014-8-14,4,15.5,℃
317,2014-8-14,5,15.0,℃
318,2014-8-14,6,15.0,℃
319,2014-8-14,7,16.0,℃
320,2014-8-14,8,16.5,℃
321,2014-8-14,9,17.5,℃
322,2014-8-14,10,19.5,℃
323,2014-8-14,11,19.5,℃
324,2014-8-14,12,21.0,℃
325,2014-8-14,13,16.5,℃
326,2014-8-14,14,15.0,℃
327,2014-8-14,15,15.5,℃
328,2014-8-14,16,17.0,℃
329,2014-8-14,17,17.0,℃
330,2014-8-14,18,15.5,℃
331,2014-8-14,19,16.0,℃
332,2014-8-14,20,15.5,℃
333,2014-8-14,21,16.0,℃
334,2014-8-14,22,15.5,℃
335,2014-8-14,23,16.0,℃
336,2014-8-15,0,15.0,℃
337,2014-8-15,1,14.5,℃
338,2014-8-15,2,14.0,℃
339,2014-8-15,3,14.0,℃
340,2014-8-15,4,14.0,℃
341,2014-8-15,5,14.0,℃
342,2014-8-15,6,14.0,℃
343,2014-8-15,7,15.0,℃
344,2014-8-15,8,15.0,℃
345,2014-8-15,9,15.5,℃
346,2014-8-15,10,17.0,℃
347,2014-8-15,11,17.5,℃
348,2014-8-15,12,18.5,℃
349,2014-8-15,13,18.5,℃
350,2014-8-15,14,18.5,℃
351,2014-8-15,15,19.5,℃
352,2014-8-15,16,19.5,℃
353,2014-8-15,17,19.5,℃
354,2014-8-15,18,19.0,℃
355,2014-8-15,19,19.0,℃
356,2014-8-15,20,19.0,℃
357,2014-8-15,21,18.5,℃
358,2014-8-15,22,17.0,℃
359,2014-8-15,23,16.0,℃
360,2014-8-16,0,16.0,℃
361,2014-8-16,1,16.0,℃
362,2014-8-16,2,15.5,℃
363,2014-8-16,3,14.5,℃
364,2014-8-16,4,14.0,℃
365,2014-8-16,5,14.0,℃
366,2014-8-16,6,14.5,℃
367,2014-8-16,7,15.5,℃
368,2014-8-16,8,16.0,℃
369,2014-8-16,9,17.0,℃
370,2014-8-16,10,17.5,℃
371,2014-8-16,11,19.0,℃
372,2014-8-16,12,19.5,℃
373,2014-8-16,13,20.5,℃
374,2014-8-16,14,20.5,℃
375,2014-8-16,15,20.0,℃
376,2014-8-16,16,20.0,℃
377,2014-8-16,17,20.0,℃
378,2014-8-16,18,19.5,℃
379,2014-8-16,19,18.0,℃
380,2014-8-16,20,17.0,℃
381,2014-8-16,21,17.0,℃
382,2014-8-16,22,16.5,℃
383,2014-8-16,23,16.0,℃
384,2014-8-17,0,16.0,℃
385,2014-8-17,1,16.0,℃
386,2014-8-17,2,16.0,℃
387,2014-8-17,3,15.5,℃
388,2014-8-17,4,15.0,℃
389,2014-8-17,5,15.0,℃
390,2014-8-17,6,15.0,℃
391,2014-8-17,7,15.0,℃
392,2014-8-17,8,16.0,℃
393,2014-8-17,9,17.0,℃
394,2014-8-17,10,17.0,℃
395,2014-8-17,11,17.5,℃
396,2014-8-17,12,16.5,℃
397,2014-8-17,13,17.5,℃
398,2014-8-17,14,20.0,℃
399,2014-8-17,15,20.5,℃
400,2014-8-17,16,20.0,℃
401,2014-8-17,17,20.0,℃
402,2014-8-17,18,19.0,℃
403,2014-8-17,19,18.5,℃
404,2014-8-17,20,17.5,℃
405,2014-8-17,21,16.5,℃
406,2014-8-17,22,15.5,℃
407,2014-8-17,23,15.0,℃
408,2014-8-18,0,14.0,℃
409,2014-8-18,1,13.5,℃
410,2014-8-18,2,13.0,℃
411,2014-8-18,3,13.0,℃
412,2014-8-18,4,13.0,℃
413,2014-8-18,5,13.0,℃
414,2014-8-18,6,13.5,℃
415,2014-8-18,7,14.0,℃
416,2014-8-18,8,14.5,℃
417,2014-8-18,9,16.0,℃
418,2014-8-18,10,16.5,℃
419,2014-8-18,11,18.0,℃
420,2014-8-18,12,18.5,℃
421,2014-8-18,13,18.5,℃
422,2014-8-18,14,16.5,℃
423,2014-8-18,15,18.5,℃
424,2014-8-18,16,16.0,℃
425,2014-8-18,17,16.0,℃
426,2014-8-18,18,16.5,℃
427,2014-8-18,19,16.5,℃
428,2014-8-18,20,14.0,℃
429,2014-8-18,21,15.0,℃
430,2014-8-18,22,15.0,℃
431,2014-8-18,23,14.0,℃
432,2014-8-19,0,14.0,℃
433,2014-8-19,1,13.5,℃
434,2014-8-19,2,13.0,℃
435,2014-8-19,3,13.0,℃
436,2014-8-19,4,13.0,℃
437,2014-8-19,5,12.5,℃
438,2014-8-19,6,12.5,℃
439,2014-8-19,7,13.0,℃
440,2014-8-19,8,13.5,℃
441,2014-8-19,9,14.5,℃
442,2014-8-19,10,15.0,℃
443,2014-8-19,11,15.5,℃
444,2014-8-19,12,16.0,℃
445,2014-8-19,13,16.5,℃
446,2014-8-19,14,17.0,℃
447,2014-8-19,15,18.0,℃
448,2014-8-19,16,18.0,℃
449,2014-8-19,17,17.0,℃
450,2014-8-19,18,17.0,℃
451,2014-8-19,19,16.5,℃
452,2014-8-19,20,16.0,℃
453,2014-8-19,21,15.0,℃
454,2014-8-19,22,14.5,℃
455,2014-8-19,23,14.0,℃
456,2014-8-20,0,13.0,℃
457,2014-8-20,1,12.0,℃
458,2014-8-20,2,11.5,℃
459,2014-8-20,3,11.0,℃
460,2014-8-20,4,10.0,℃
461,2014-8-20,5,10.0,℃
462,2014-8-20,6,10.5,℃
463,2014-8-20,7,12.5,℃
464,2014-8-20,8,14.0,℃
465,2014-8-20,9,15.0,℃
466,2014-8-20,10,16.0,℃
467,2014-8-20,11,17.0,℃
468,2014-8-20,12,17.0,℃
469,2014-8-20,13,17.0,℃
470,2014-8-20,14,17.5,℃
471,2014-8-20,15,18.0,℃
472,2014-8-20,16,18.5,℃
473,2014-8-20,17,18.0,℃
474,2014-8-20,18,18.0,℃
475,2014-8-20,19,17.0,℃
476,2014-8-20,20,16.0,℃
477,2014-8-20,21,15.5,℃
478,2014-8-20,22,14.5,℃
479,2014-8-20,23,14.0,℃
480,2014-8-21,0,13.5,℃
481,2014-8-21,1,12.5,℃
482,2014-8-21,2,12.0,℃
483,2014-8-21,3,11.0,℃
484,2014-8-21,4,10.5,℃
485,2014-8-21,5,10.0,℃
486,2014-8-21,6,10.5,℃
487,2014-8-21,7,12.5,℃
488,2014-8-21,8,13.5,℃
489,2014-8-21,9,15.5,℃
490,2014-8-21,10,17.0,℃
491,2014-8-21,11,18.0,℃
492,2014-8-21,12,18.5,℃
493,2014-8-21,13,17.0,℃
494,2014-8-21,14,17.0,℃
495,2014-8-21,15,17.0,℃
496,2014-8-21,16,17.0,℃
497,2014-8-21,17,17.0,℃
498,2014-8-21,18,16.0,℃
499,2014-8-21,19,16.0,℃
500,2014-8-21,20,16.0,℃
501,2014-8-21,21,15.5,℃
502,2014-8-21,22,15.0,℃
503,2014-8-21,23,15.0,℃
504,2014-8-22,0,15.0,℃
505,2014-8-22,1,15.0,℃
506,2014-8-22,2,14.0,℃
507,2014-8-22,3,14.0,℃
508,2014-8-22,4,14.0,℃
509,2014-8-22,5,14.0,℃
510,2014-8-22,6,14.0,℃
511,2014-8-22,7,14.0,℃
512,2014-8-22,8,14.5,℃
513,2014-8-22,9,15.0,℃
514,2014-8-22,10,16.0,℃
515,2014-8-22,11,18.0,℃
516,2014-8-22,12,18.5,℃
517,2014-8-22,13,19.0,℃
518,2014-8-22,14,19.5,℃
519,2014-8-22,15,19.5,℃
520,2014-8-22,16,19.0,℃
521,2014-8-22,17,19.0,℃
522,2014-8-22,18,18.5,℃
523,2014-8-22,19,16.5,℃
524,2014-8-22,20,16.0,℃
525,2014-8-22,21,15.0,℃
526,2014-8-22,22,16.0,℃
527,2014-8-22,23,15.0,℃
528,2014-8-23,0,15.0,℃
529,2014-8-23,1,14.0,℃
530,2014-8-23,2,13.5,℃
531,2014-8-23,3,13.0,℃
532,2014-8-23,4,13.0,℃
533,2014-8-23,5,13.0,℃
534,2014-8-23,6,13.0,℃
535,2014-8-23,7,13.0,℃
536,2014-8-23,8,14.5,℃
537,2014-8-23,9,15.5,℃
538,2014-8-23,10,16.0,℃
539,2014-8-23,11,17.0,℃
540,2014-8-23,12,17.0,℃
541,2014-8-23,13,17.5,℃
542,2014-8-23,14,18.0,℃
543,2014-8-23,15,18.5,℃
544,2014-8-23,16,18.0,℃
545,2014-8-23,17,15.0,℃
546,2014-8-23,18,15.0,℃
547,2014-8-23,19,15.5,℃
548,2014-8-23,20,15.5,℃
549,2014-8-23,21,15.0,℃
550,2014-8-23,22,14.0,℃
551,2014-8-23,23,14.0,℃
552,2014-8-24,0,12.5,℃
553,2014-8-24,1,12.0,℃
554,2014-8-24,2,12.0,℃
555,2014-8-24,3,11.0,℃
556,2014-8-24,4,10.0,℃
557,2014-8-24,5,10.0,℃
558,2014-8-24,6,10.0,℃
559,2014-8-24,7,11.5,℃
560,2014-8-24,8,13.5,℃
561,2014-8-24,9,15.0,℃
562,2014-8-24,10,16.5,℃
563,2014-8-24,11,17.0,℃
564,2014-8-24,12,18.0,℃
565,2014-8-24,13,18.0,℃
566,2014-8-24,14,18.0,℃
567,2014-8-24,15,18.5,℃
568,2014-8-24,16,18.0,℃
569,2014-8-24,17,18.0,℃
570,2014-8-24,18,18.0,℃
571,2014-8-24,19,17.0,℃
572,2014-8-24,20,16.0,℃
573,2014-8-24,21,15.0,℃
574,2014-8-24,22,15.0,℃
575,2014-8-24,23,15.0,℃
576,2014-8-25,0,14.0,℃
577,2014-8-25,1,14.0,℃
578,2014-8-25,2,14.0,℃
579,2014-8-25,3,13.5,℃
580,2014-8-25,4,14.0,℃
581,2014-8-25,5,14.0,℃
582,2014-8-25,6,14.0,℃
583,2014-8-25,7,14.0,℃
584,2014-8-25,8,14.0,℃
585,2014-8-25,9,14.5,℃
586,2014-8-25,10,15.5,℃
587,2014-8-25,11,16.0,℃
588,2014-8-25,12,16.0,℃
589,2014-8-25,13,17.0,℃
590,2014-8-25,14,17.0,℃
591,2014-8-25,15,17.0,℃
592,2014-8-25,16,17.0,℃
593,2014-8-25,17,17.0,℃
594,2014-8-25,18,17.0,℃
595,2014-8-25,19,16.5,℃
596,2014-8-25,20,16.5,℃
597,2014-8-25,21,17.0,℃
598,2014-8-25,22,17.0,℃
599,2014-8-25,23,16.0,℃
600,2014-8-26,0,16.0,℃
601,2014-8-26,1,16.0,℃
602,2014-8-26,2,16.0,℃
603,2014-8-26,3,16.0,℃
604,2014-8-26,4,16.0,℃
605,2014-8-26,5,16.0,℃
606,2014-8-26,6,16.0,℃
607,2014-8-26,7,16.0,℃
608,2014-8-26,8,16.0,℃
609,2014-8-26,9,16.0,℃
610,2014-8-26,10,16.0,℃
611,2014-8-26,11,16.0,℃
612,2014-8-26,12,16.0,℃
613,2014-8-26,13,16.0,℃
614,2014-8-26,14,16.5,℃
615,2014-8-26,15,16.5,℃
616,2014-8-26,16,16.5,℃
617,2014-8-26,17,16.0,℃
618,2014-8-26,18,16.5,℃
619,2014-8-26,19,16.0,℃
620,2014-8-26,20,15.5,℃
621,2014-8-26,21,15.0,℃
622,2014-8-26,22,14.0,℃
623,2014-8-26,23,14.0,℃
624,2014-8-27,0,13.0,℃
625,2014-8-27,1,12.5,℃
626,2014-8-27,2,13.0,℃
627,2014-8-27,3,12.0,℃
628,2014-8-27,4,11.5,℃
629,2014-8-27,5,12.0,℃
630,2014-8-27,6,12.5,℃
631,2014-8-27,7,13.5,℃
632,2014-8-27,8,15.5,℃
633,2014-8-27,9,17.5,℃
634,2014-8-27,10,18.0,℃
635,2014-8-27,11,19.0,℃
636,2014-8-27,12,19.0,℃
637,2014-8-27,13,19.0,℃
638,2014-8-27,14,19.5,℃
639,2014-8-27,15,19.0,℃
640,2014-8-27,16,19.0,℃
641,2014-8-27,17,18.5,℃
642,2014-8-27,18,19.0,℃
643,2014-8-27,19,18.0,℃
644,2014-8-27,20,17.5,℃
645,2014-8-27,21,17.0,℃
646,2014-8-27,22,17.0,℃
647,2014-8-27,23,17.0,℃
648,2014-8-28,0,17.0,℃
649,2014-8-28,1,17.5,℃
650,2014-8-28,2,17.0,℃
651,2014-8-28,3,17.0,℃
652,2014-8-28,4,17.0,℃
653,2014-8-28,5,17.5,℃
654,2014-8-28,6,18.0,℃
655,2014-8-28,7,18.0,℃
656,2014-8-28,8,18.0,℃
657,2014-8-28,9,19.0,℃
658,2014-8-28,10,19.0,℃
659,2014-8-28,11,20.0,℃
660,2014-8-28,12,21.0,℃
661,2014-8-28,13,21.5,℃
662,2014-8-28,14,22.0,℃
663,2014-8-28,15,22.0,℃
664,2014-8-28,16,20.5,℃
665,2014-8-28,17,20.0,℃
666,2014-8-28,18,20.0,℃
667,2014-8-28,19,18.5,℃
668,2014-8-28,20,17.5,℃
669,2014-8-28,21,17.0,℃
670,2014-8-28,22,16.0,℃
671,2014-8-28,23,16.0,℃
672,2014-8-29,0,15.0,℃
673,2014-8-29,1,15.0,℃
674,2014-8-29,2,15.0,℃
675,2014-8-29,3,15.0,℃
676,2014-8-29,4,15.0,℃
677,2014-8-29,5,15.0,℃
678,2014-8-29,6,16.0,℃
679,2014-8-29,7,16.5,℃
680,2014-8-29,8,18.0,℃
681,2014-8-29,9,19.0,℃
682,2014-8-29,10,19.5,℃
683,2014-8-29,11,20.0,℃
684,2014-8-29,12,20.0,℃
685,2014-8-29,13,20.0,℃
686,2014-8-29,14,20.5,℃
687,2014-8-29,15,20.0,℃
688,2014-8-29,16,20.0,℃
689,2014-8-29,17,19.0,℃
690,2014-8-29,18,19.0,℃
691,2014-8-29,19,18.5,℃
692,2014-8-29,20,18.0,℃
693,2014-8-29,21,18.0,℃
694,2014-8-29,22,18.0,℃
695,2014-8-29,23,18.0,℃
696,2014-8-30,0,18.0,℃
697,2014-8-30,1,18.0,℃
698,2014-8-30,2,18.0,℃
699,2014-8-30,3,18.0,℃
700,2014-8-30,4,18.0,℃
701,2014-8-30,5,17.0,℃
702,2014-8-30,6,16.5,℃
703,2014-8-30,7,16.5,℃
704,2014-8-30,8,17.0,℃
705,2014-8-30,9,17.5,℃
706,2014-8-30,10,18.0,℃
707,2014-8-30,11,18.5,℃
708,2014-8-30,12,19.0,℃
709,2014-8-30,13,19.0,℃
710,2014-8-30,14,19.5,℃
711,2014-8-30,15,20.0,℃
712,2014-8-30,16,20.0,℃
713,2014-8-30,17,19.0,℃
714,2014-8-30,18,19.0,℃
715,2014-8-30,19,19.0,℃
716,2014-8-30,20,18.0,℃
717,2014-8-30,21,18.0,℃
718,2014-8-30,22,17.5,℃
719,2014-8-30,23,17.0,℃
720,2014-8-31,0,17.0,℃
721,2014-8-31,1,16.0,℃
722,2014-8-31,2,16.0,℃
723,2014-8-31,3,15.0,℃
724,2014-8-31,4,15.5,℃
725,2014-8-31,5,15.5,℃
726,2014-8-31,6,15.0,℃
727,2014-8-31,7,15.5,℃
728,2014-8-31,8,16.0,℃
729,2014-8-31,9,17.5,℃
730,2014-8-31,10,18.0,℃
731,2014-8-31,11,19.0,℃
732,2014-8-31,12,20.0,℃
733,2014-8-31,13,20.5,℃
734,2014-8-31,14,20.5,℃
735,2014-8-31,15,21.5,℃
736,2014-8-31,16,21.0,℃
737,2014-8-31,17,21.0,℃
738,2014-8-31,18,21.0,℃
739,2014-8-31,19,20.0,℃
740,2014-8-31,20,19.0,℃
741,2014-8-31,21,17.5,℃
742,2014-8-31,22,17.0,℃
743,2014-8-31,23,17.0,℃
