,DateTime,Seq,Temp,°C
57,2013-6-3,9,13.5,℃
58,2013-6-3,10,14.0,℃
59,2013-6-3,11,15.0,℃
60,2013-6-3,12,16.5,℃
61,2013-6-3,13,15.5,℃
62,2013-6-3,14,16.0,℃
63,2013-6-3,15,16.0,℃
64,2013-6-3,16,15.5,℃
65,2013-6-3,17,15.0,℃
66,2013-6-3,18,14.0,℃
67,2013-6-3,19,13.0,℃
68,2013-6-3,20,12.0,℃
69,2013-6-3,21,11.0,℃
70,2013-6-3,22,11.0,℃
71,2013-6-3,23,11.0,℃
72,2013-6-4,0,10.0,℃
73,2013-6-4,1,9.0,℃
74,2013-6-4,2,8.5,℃
75,2013-6-4,3,8.0,℃
76,2013-6-4,4,7.0,℃
77,2013-6-4,5,8.0,℃
78,2013-6-4,6,9.5,℃
79,2013-6-4,7,11.0,℃
80,2013-6-4,8,12.5,℃
81,2013-6-4,9,13.5,℃
82,2013-6-4,10,15.0,℃
83,2013-6-4,11,16.5,℃
84,2013-6-4,12,17.5,℃
85,2013-6-4,13,18.0,℃
86,2013-6-4,14,19.0,℃
87,2013-6-4,15,19.0,℃
88,2013-6-4,16,19.0,℃
89,2013-6-4,17,19.0,℃
90,2013-6-4,18,18.0,℃
91,2013-6-4,19,16.5,℃
92,2013-6-4,20,16.0,℃
93,2013-6-4,21,14.0,℃
94,2013-6-4,22,12.5,℃
95,2013-6-4,23,12.0,℃
96,2013-6-5,0,10.0,℃
97,2013-6-5,1,9.0,℃
98,2013-6-5,2,9.0,℃
99,2013-6-5,3,9.0,℃
100,2013-6-5,4,9.0,℃
101,2013-6-5,5,9.0,℃
102,2013-6-5,6,9.0,℃
103,2013-6-5,7,9.0,℃
104,2013-6-5,8,10.5,℃
105,2013-6-5,9,11.5,℃
106,2013-6-5,10,14.5,℃
107,2013-6-5,11,15.5,℃
108,2013-6-5,12,17.5,℃
109,2013-6-5,13,19.0,℃
110,2013-6-5,14,19.0,℃
111,2013-6-5,15,19.5,℃
112,2013-6-5,16,18.5,℃
113,2013-6-5,17,17.5,℃
114,2013-6-5,18,16.0,℃
115,2013-6-5,19,14.5,℃
116,2013-6-5,20,13.0,℃
117,2013-6-5,21,12.0,℃
118,2013-6-5,22,11.5,℃
119,2013-6-5,23,11.0,℃
120,2013-6-6,0,10.5,℃
121,2013-6-6,1,9.5,℃
122,2013-6-6,2,9.0,℃
123,2013-6-6,3,9.0,℃
124,2013-6-6,4,9.0,℃
125,2013-6-6,5,9.0,℃
126,2013-6-6,6,9.5,℃
127,2013-6-6,7,10.5,℃
128,2013-6-6,8,12.0,℃
129,2013-6-6,9,14.5,℃
130,2013-6-6,10,16.5,℃
131,2013-6-6,11,18.0,℃
132,2013-6-6,12,18.5,℃
133,2013-6-6,13,20.0,℃
134,2013-6-6,14,20.5,℃
135,2013-6-6,15,20.0,℃
136,2013-6-6,16,19.0,℃
137,2013-6-6,17,19.0,℃
138,2013-6-6,18,18.0,℃
139,2013-6-6,19,17.0,℃
140,2013-6-6,20,16.5,℃
141,2013-6-6,21,15.0,℃
142,2013-6-6,22,13.5,℃
143,2013-6-6,23,13.0,℃
144,2013-6-7,0,11.5,℃
145,2013-6-7,1,11.0,℃
146,2013-6-7,2,10.0,℃
147,2013-6-7,3,10.0,℃
148,2013-6-7,4,9.0,℃
149,2013-6-7,5,10.0,℃
150,2013-6-7,6,10.5,℃
151,2013-6-7,7,11.5,℃
152,2013-6-7,8,13.5,℃
153,2013-6-7,9,15.0,℃
154,2013-6-7,10,16.5,℃
155,2013-6-7,11,17.5,℃
156,2013-6-7,12,18.5,℃
157,2013-6-7,13,18.5,℃
158,2013-6-7,14,17.0,℃
159,2013-6-7,15,18.5,℃
160,2013-6-7,16,19.5,℃
161,2013-6-7,17,17.5,℃
162,2013-6-7,18,16.0,℃
163,2013-6-7,19,16.5,℃
164,2013-6-7,20,16.0,℃
165,2013-6-7,21,14.5,℃
166,2013-6-7,22,13.0,℃
167,2013-6-7,23,13.0,℃
168,2013-6-8,0,10.5,℃
169,2013-6-8,1,9.5,℃
170,2013-6-8,2,9.5,℃
171,2013-6-8,3,9.0,℃
172,2013-6-8,4,10.0,℃
173,2013-6-8,5,10.0,℃
174,2013-6-8,6,10.5,℃
175,2013-6-8,7,11.0,℃
176,2013-6-8,8,12.0,℃
177,2013-6-8,9,12.5,℃
178,2013-6-8,10,13.5,℃
179,2013-6-8,11,14.5,℃
180,2013-6-8,12,15.0,℃
181,2013-6-8,13,15.5,℃
182,2013-6-8,14,15.0,℃
183,2013-6-8,15,16.0,℃
184,2013-6-8,16,15.5,℃
185,2013-6-8,17,15.0,℃
186,2013-6-8,18,14.5,℃
187,2013-6-8,19,13.0,℃
188,2013-6-8,20,12.5,℃
189,2013-6-8,21,12.0,℃
190,2013-6-8,22,11.5,℃
191,2013-6-8,23,11.0,℃
192,2013-6-9,0,11.0,℃
193,2013-6-9,1,11.0,℃
194,2013-6-9,2,11.0,℃
195,2013-6-9,3,10.5,℃
196,2013-6-9,4,10.0,℃
197,2013-6-9,5,11.0,℃
198,2013-6-9,6,11.0,℃
199,2013-6-9,7,11.0,℃
200,2013-6-9,8,11.0,℃
201,2013-6-9,9,11.0,℃
202,2013-6-9,10,12.0,℃
203,2013-6-9,11,12.0,℃
204,2013-6-9,12,12.5,℃
205,2013-6-9,13,13.0,℃
206,2013-6-9,14,13.0,℃
207,2013-6-9,15,13.0,℃
208,2013-6-9,16,14.0,℃
209,2013-6-9,17,14.0,℃
210,2013-6-9,18,13.0,℃
211,2013-6-9,19,13.0,℃
212,2013-6-9,20,13.0,℃
213,2013-6-9,21,13.0,℃
214,2013-6-9,22,12.0,℃
215,2013-6-9,23,12.0,℃
216,2013-6-10,0,11.0,℃
217,2013-6-10,1,11.0,℃
218,2013-6-10,2,11.0,℃
219,2013-6-10,3,11.0,℃
220,2013-6-10,4,10.5,℃
221,2013-6-10,5,10.0,℃
222,2013-6-10,6,11.0,℃
223,2013-6-10,7,11.0,℃
224,2013-6-10,8,11.0,℃
225,2013-6-10,9,11.0,℃
226,2013-6-10,10,11.5,℃
227,2013-6-10,11,12.0,℃
228,2013-6-10,12,12.5,℃
229,2013-6-10,13,13.0,℃
230,2013-6-10,14,13.5,℃
231,2013-6-10,15,14.5,℃
232,2013-6-10,16,14.0,℃
233,2013-6-10,17,14.0,℃
234,2013-6-10,18,13.5,℃
235,2013-6-10,19,13.0,℃
236,2013-6-10,20,12.5,℃
237,2013-6-10,21,12.0,℃
238,2013-6-10,22,12.0,℃
239,2013-6-10,23,12.0,℃
240,2013-6-11,0,9.5,℃
241,2013-6-11,1,8.0,℃
242,2013-6-11,2,9.0,℃
243,2013-6-11,3,9.0,℃
244,2013-6-11,4,9.0,℃
245,2013-6-11,5,10.0,℃
246,2013-6-11,6,11.0,℃
247,2013-6-11,7,11.5,℃
248,2013-6-11,8,13.5,℃
249,2013-6-11,9,15.5,℃
250,2013-6-11,10,16.5,℃
251,2013-6-11,11,16.5,℃
252,2013-6-11,12,17.0,℃
253,2013-6-11,13,17.0,℃
254,2013-6-11,14,16.5,℃
255,2013-6-11,15,17.0,℃
256,2013-6-11,16,17.0,℃
257,2013-6-11,17,16.5,℃
258,2013-6-11,18,17.0,℃
259,2013-6-11,19,17.0,℃
260,2013-6-11,20,16.0,℃
261,2013-6-11,21,15.5,℃
262,2013-6-11,22,15.0,℃
263,2013-6-11,23,15.0,℃
264,2013-6-12,0,15.0,℃
265,2013-6-12,1,15.0,℃
266,2013-6-12,2,16.0,℃
267,2013-6-12,3,15.0,℃
268,2013-6-12,4,15.0,℃
269,2013-6-12,5,15.0,℃
270,2013-6-12,6,15.0,℃
271,2013-6-12,7,15.0,℃
272,2013-6-12,8,15.0,℃
273,2013-6-12,9,16.0,℃
274,2013-6-12,10,17.0,℃
275,2013-6-12,11,17.0,℃
276,2013-6-12,12,16.0,℃
277,2013-6-12,13,16.0,℃
278,2013-6-12,14,16.0,℃
279,2013-6-12,15,16.5,℃
280,2013-6-12,16,17.0,℃
281,2013-6-12,17,17.5,℃
282,2013-6-12,18,17.0,℃
283,2013-6-12,19,16.0,℃
284,2013-6-12,20,16.0,℃
285,2013-6-12,21,16.0,℃
286,2013-6-12,22,16.0,℃
287,2013-6-12,23,16.0,℃
288,2013-6-13,0,15.0,℃
289,2013-6-13,1,14.0,℃
290,2013-6-13,2,14.0,℃
291,2013-6-13,3,14.0,℃
292,2013-6-13,4,14.0,℃
293,2013-6-13,5,14.0,℃
294,2013-6-13,6,13.0,℃
295,2013-6-13,7,13.5,℃
296,2013-6-13,8,14.0,℃
297,2013-6-13,9,14.5,℃
298,2013-6-13,10,15.0,℃
299,2013-6-13,11,15.0,℃
300,2013-6-13,12,15.0,℃
301,2013-6-13,13,16.0,℃
302,2013-6-13,14,16.0,℃
303,2013-6-13,15,17.0,℃
304,2013-6-13,16,17.0,℃
305,2013-6-13,17,17.0,℃
306,2013-6-13,18,16.0,℃
307,2013-6-13,19,15.5,℃
308,2013-6-13,20,15.0,℃
309,2013-6-13,21,14.0,℃
310,2013-6-13,22,13.5,℃
311,2013-6-13,23,13.0,℃
312,2013-6-14,0,12.0,℃
313,2013-6-14,1,11.0,℃
314,2013-6-14,2,10.5,℃
315,2013-6-14,3,10.0,℃
316,2013-6-14,4,10.0,℃
317,2013-6-14,5,11.0,℃
318,2013-6-14,6,12.0,℃
319,2013-6-14,7,12.5,℃
320,2013-6-14,8,13.5,℃
321,2013-6-14,9,14.5,℃
322,2013-6-14,10,15.0,℃
323,2013-6-14,11,15.5,℃
324,2013-6-14,12,17.0,℃
325,2013-6-14,13,17.0,℃
326,2013-6-14,14,18.0,℃
327,2013-6-14,15,18.0,℃
328,2013-6-14,16,18.0,℃
329,2013-6-14,17,17.5,℃
330,2013-6-14,18,17.0,℃
331,2013-6-14,19,16.0,℃
332,2013-6-14,20,16.0,℃
333,2013-6-14,21,15.5,℃
334,2013-6-14,22,15.0,℃
335,2013-6-14,23,15.0,℃
336,2013-6-15,0,14.5,℃
337,2013-6-15,1,15.0,℃
338,2013-6-15,2,14.0,℃
339,2013-6-15,3,13.0,℃
340,2013-6-15,4,12.5,℃
341,2013-6-15,5,12.0,℃
342,2013-6-15,6,12.0,℃
343,2013-6-15,7,13.0,℃
344,2013-6-15,8,14.0,℃
345,2013-6-15,9,15.0,℃
346,2013-6-15,10,16.0,℃
347,2013-6-15,11,16.5,℃
348,2013-6-15,12,15.0,℃
349,2013-6-15,13,13.0,℃
350,2013-6-15,14,13.5,℃
351,2013-6-15,15,15.0,℃
352,2013-6-15,16,13.5,℃
353,2013-6-15,17,15.5,℃
354,2013-6-15,18,16.0,℃
355,2013-6-15,19,15.0,℃
356,2013-6-15,20,14.0,℃
357,2013-6-15,21,13.5,℃
358,2013-6-15,22,13.0,℃
359,2013-6-15,23,13.0,℃
360,2013-6-16,0,12.0,℃
361,2013-6-16,1,12.0,℃
362,2013-6-16,2,12.0,℃
363,2013-6-16,3,12.0,℃
364,2013-6-16,4,12.0,℃
365,2013-6-16,5,12.0,℃
366,2013-6-16,6,12.5,℃
367,2013-6-16,7,13.0,℃
368,2013-6-16,8,14.5,℃
369,2013-6-16,9,15.0,℃
370,2013-6-16,10,16.0,℃
371,2013-6-16,11,16.0,℃
372,2013-6-16,12,16.0,℃
373,2013-6-16,13,14.5,℃
374,2013-6-16,14,15.5,℃
375,2013-6-16,15,16.0,℃
376,2013-6-16,16,16.5,℃
377,2013-6-16,17,17.0,℃
378,2013-6-16,18,17.0,℃
379,2013-6-16,19,17.0,℃
380,2013-6-16,20,16.0,℃
381,2013-6-16,21,15.5,℃
382,2013-6-16,22,14.0,℃
383,2013-6-16,23,14.0,℃
384,2013-6-17,0,14.0,℃
385,2013-6-17,1,13.0,℃
386,2013-6-17,2,13.0,℃
387,2013-6-17,3,12.5,℃
388,2013-6-17,4,13.0,℃
389,2013-6-17,5,12.5,℃
390,2013-6-17,6,13.0,℃
391,2013-6-17,7,14.0,℃
392,2013-6-17,8,15.0,℃
393,2013-6-17,9,16.5,℃
394,2013-6-17,10,17.0,℃
395,2013-6-17,11,17.5,℃
396,2013-6-17,12,19.0,℃
397,2013-6-17,13,19.0,℃
398,2013-6-17,14,19.5,℃
399,2013-6-17,15,20.0,℃
400,2013-6-17,16,19.5,℃
401,2013-6-17,17,19.0,℃
402,2013-6-17,18,18.5,℃
403,2013-6-17,19,18.0,℃
404,2013-6-17,20,17.0,℃
405,2013-6-17,21,16.0,℃
406,2013-6-17,22,16.0,℃
407,2013-6-17,23,16.0,℃
408,2013-6-18,0,15.0,℃
409,2013-6-18,1,14.5,℃
410,2013-6-18,2,14.0,℃
411,2013-6-18,3,13.5,℃
412,2013-6-18,4,13.0,℃
413,2013-6-18,5,13.0,℃
414,2013-6-18,6,13.5,℃
415,2013-6-18,7,14.5,℃
416,2013-6-18,8,16.0,℃
417,2013-6-18,9,17.0,℃
418,2013-6-18,10,18.0,℃
419,2013-6-18,11,19.0,℃
420,2013-6-18,12,19.0,℃
421,2013-6-18,13,19.5,℃
422,2013-6-18,14,19.5,℃
423,2013-6-18,15,20.0,℃
424,2013-6-18,16,21.0,℃
425,2013-6-18,17,20.0,℃
426,2013-6-18,18,21.0,℃
427,2013-6-18,19,20.0,℃
428,2013-6-18,20,19.5,℃
429,2013-6-18,21,18.0,℃
430,2013-6-18,22,18.0,℃
431,2013-6-18,23,18.0,℃
432,2013-6-19,0,17.0,℃
433,2013-6-19,1,17.0,℃
434,2013-6-19,2,17.0,℃
435,2013-6-19,3,16.5,℃
436,2013-6-19,4,16.5,℃
437,2013-6-19,5,16.5,℃
438,2013-6-19,6,16.5,℃
439,2013-6-19,7,18.0,℃
440,2013-6-19,8,19.0,℃
441,2013-6-19,9,20.0,℃
442,2013-6-19,10,20.5,℃
443,2013-6-19,11,22.0,℃
444,2013-6-19,12,23.5,℃
445,2013-6-19,13,24.5,℃
446,2013-6-19,14,25.5,℃
447,2013-6-19,15,25.0,℃
448,2013-6-19,16,25.0,℃
449,2013-6-19,17,24.0,℃
450,2013-6-19,18,23.5,℃
451,2013-6-19,19,21.5,℃
452,2013-6-19,20,20.0,℃
453,2013-6-19,21,18.5,℃
454,2013-6-19,22,18.0,℃
455,2013-6-19,23,18.0,℃
456,2013-6-20,0,17.0,℃
457,2013-6-20,1,16.5,℃
458,2013-6-20,2,16.0,℃
459,2013-6-20,3,16.0,℃
460,2013-6-20,4,16.0,℃
461,2013-6-20,5,15.5,℃
462,2013-6-20,6,15.5,℃
463,2013-6-20,7,16.5,℃
464,2013-6-20,8,17.5,℃
465,2013-6-20,9,18.0,℃
466,2013-6-20,10,18.0,℃
467,2013-6-20,11,17.5,℃
468,2013-6-20,12,16.0,℃
469,2013-6-20,13,17.5,℃
470,2013-6-20,14,18.0,℃
471,2013-6-20,15,19.5,℃
472,2013-6-20,16,19.5,℃
473,2013-6-20,17,20.0,℃
474,2013-6-20,18,20.0,℃
475,2013-6-20,19,20.0,℃
476,2013-6-20,20,19.0,℃
477,2013-6-20,21,18.0,℃
478,2013-6-20,22,17.5,℃
479,2013-6-20,23,17.0,℃
480,2013-6-21,0,16.0,℃
481,2013-6-21,1,15.5,℃
482,2013-6-21,2,15.0,℃
483,2013-6-21,3,15.0,℃
484,2013-6-21,4,14.5,℃
485,2013-6-21,5,15.0,℃
486,2013-6-21,6,15.0,℃
487,2013-6-21,7,15.0,℃
488,2013-6-21,8,16.0,℃
489,2013-6-21,9,16.5,℃
490,2013-6-21,10,16.5,℃
491,2013-6-21,11,17.0,℃
492,2013-6-21,12,18.0,℃
493,2013-6-21,13,20.0,℃
494,2013-6-21,14,20.0,℃
495,2013-6-21,15,21.0,℃
496,2013-6-21,16,18.0,℃
497,2013-6-21,17,19.0,℃
498,2013-6-21,18,20.0,℃
499,2013-6-21,19,19.5,℃
500,2013-6-21,20,18.0,℃
501,2013-6-21,21,17.0,℃
502,2013-6-21,22,17.0,℃
503,2013-6-21,23,17.0,℃
504,2013-6-22,0,14.5,℃
505,2013-6-22,1,14.0,℃
506,2013-6-22,2,13.0,℃
507,2013-6-22,3,13.0,℃
508,2013-6-22,4,12.0,℃
509,2013-6-22,5,12.0,℃
510,2013-6-22,6,12.0,℃
511,2013-6-22,7,13.0,℃
512,2013-6-22,8,14.0,℃
513,2013-6-22,9,15.5,℃
514,2013-6-22,10,17.0,℃
515,2013-6-22,11,17.0,℃
516,2013-6-22,12,17.5,℃
517,2013-6-22,13,18.0,℃
518,2013-6-22,14,17.0,℃
519,2013-6-22,15,16.5,℃
520,2013-6-22,16,16.0,℃
521,2013-6-22,17,16.0,℃
522,2013-6-22,18,15.0,℃
523,2013-6-22,19,15.0,℃
524,2013-6-22,20,14.0,℃
525,2013-6-22,21,14.0,℃
526,2013-6-22,22,14.0,℃
527,2013-6-22,23,14.0,℃
528,2013-6-23,0,14.0,℃
529,2013-6-23,1,14.0,℃
530,2013-6-23,2,13.5,℃
531,2013-6-23,3,13.5,℃
532,2013-6-23,4,13.0,℃
533,2013-6-23,5,13.5,℃
534,2013-6-23,6,14.5,℃
535,2013-6-23,7,15.0,℃
536,2013-6-23,8,16.5,℃
537,2013-6-23,9,16.5,℃
538,2013-6-23,10,16.5,℃
539,2013-6-23,11,16.5,℃
540,2013-6-23,12,16.5,℃
541,2013-6-23,13,17.0,℃
542,2013-6-23,14,17.0,℃
543,2013-6-23,15,17.0,℃
544,2013-6-23,16,16.5,℃
545,2013-6-23,17,16.5,℃
546,2013-6-23,18,16.5,℃
547,2013-6-23,19,15.0,℃
548,2013-6-23,20,14.0,℃
549,2013-6-23,21,13.5,℃
550,2013-6-23,22,13.0,℃
551,2013-6-23,23,13.0,℃
552,2013-6-24,0,12.5,℃
553,2013-6-24,1,12.0,℃
554,2013-6-24,2,12.0,℃
555,2013-6-24,3,12.0,℃
556,2013-6-24,4,12.0,℃
557,2013-6-24,5,12.0,℃
558,2013-6-24,6,12.0,℃
559,2013-6-24,7,12.0,℃
560,2013-6-24,8,12.5,℃
561,2013-6-24,9,13.5,℃
562,2013-6-24,10,13.5,℃
563,2013-6-24,11,14.0,℃
564,2013-6-24,12,14.0,℃
565,2013-6-24,13,14.0,℃
566,2013-6-24,14,15.0,℃
567,2013-6-24,15,15.5,℃
568,2013-6-24,16,16.0,℃
569,2013-6-24,17,16.0,℃
570,2013-6-24,18,16.0,℃
571,2013-6-24,19,16.0,℃
572,2013-6-24,20,16.0,℃
573,2013-6-24,21,15.0,℃
574,2013-6-24,22,14.5,℃
575,2013-6-24,23,14.0,℃
576,2013-6-25,0,12.5,℃
577,2013-6-25,1,12.0,℃
578,2013-6-25,2,11.5,℃
579,2013-6-25,3,11.0,℃
580,2013-6-25,4,11.0,℃
581,2013-6-25,5,11.5,℃
582,2013-6-25,6,13.0,℃
583,2013-6-25,7,13.5,℃
584,2013-6-25,8,14.0,℃
585,2013-6-25,9,15.5,℃
586,2013-6-25,10,16.5,℃
587,2013-6-25,11,17.0,℃
588,2013-6-25,12,17.5,℃
589,2013-6-25,13,18.5,℃
590,2013-6-25,14,18.0,℃
591,2013-6-25,15,18.5,℃
592,2013-6-25,16,19.0,℃
593,2013-6-25,17,18.5,℃
594,2013-6-25,18,18.5,℃
595,2013-6-25,19,18.5,℃
596,2013-6-25,20,18.0,℃
597,2013-6-25,21,16.5,℃
598,2013-6-25,22,15.5,℃
599,2013-6-25,23,15.0,℃
600,2013-6-26,0,13.5,℃
601,2013-6-26,1,13.0,℃
602,2013-6-26,2,12.5,℃
603,2013-6-26,3,12.0,℃
604,2013-6-26,4,12.0,℃
605,2013-6-26,5,12.5,℃
606,2013-6-26,6,13.5,℃
607,2013-6-26,7,14.5,℃
608,2013-6-26,8,15.5,℃
609,2013-6-26,9,17.0,℃
610,2013-6-26,10,17.0,℃
611,2013-6-26,11,18.5,℃
612,2013-6-26,12,20.0,℃
613,2013-6-26,13,20.5,℃
614,2013-6-26,14,20.5,℃
615,2013-6-26,15,20.5,℃
616,2013-6-26,16,20.5,℃
617,2013-6-26,17,20.5,℃
618,2013-6-26,18,20.0,℃
619,2013-6-26,19,19.5,℃
620,2013-6-26,20,18.5,℃
621,2013-6-26,21,16.5,℃
622,2013-6-26,22,16.0,℃
623,2013-6-26,23,16.0,℃
624,2013-6-27,0,14.5,℃
625,2013-6-27,1,13.5,℃
626,2013-6-27,2,13.0,℃
627,2013-6-27,3,13.0,℃
628,2013-6-27,4,13.0,℃
629,2013-6-27,5,13.0,℃
630,2013-6-27,6,13.0,℃
631,2013-6-27,7,13.5,℃
632,2013-6-27,8,16.0,℃
633,2013-6-27,9,16.0,℃
634,2013-6-27,10,17.0,℃
635,2013-6-27,11,18.0,℃
636,2013-6-27,12,18.5,℃
637,2013-6-27,13,18.5,℃
638,2013-6-27,14,19.5,℃
639,2013-6-27,15,19.0,℃
640,2013-6-27,16,18.0,℃
641,2013-6-27,17,18.0,℃
642,2013-6-27,18,16.5,℃
643,2013-6-27,19,15.0,℃
644,2013-6-27,20,14.5,℃
645,2013-6-27,21,13.5,℃
646,2013-6-27,22,13.5,℃
647,2013-6-27,23,13.0,℃
648,2013-6-28,0,13.0,℃
649,2013-6-28,1,13.0,℃
650,2013-6-28,2,13.0,℃
651,2013-6-28,3,13.0,℃
652,2013-6-28,4,13.0,℃
653,2013-6-28,5,14.0,℃
654,2013-6-28,6,14.0,℃
655,2013-6-28,7,15.0,℃
656,2013-6-28,8,15.5,℃
657,2013-6-28,9,16.0,℃
658,2013-6-28,10,16.0,℃
659,2013-6-28,11,17.0,℃
660,2013-6-28,12,17.0,℃
661,2013-6-28,13,17.5,℃
662,2013-6-28,14,18.0,℃
663,2013-6-28,15,19.5,℃
664,2013-6-28,16,20.0,℃
665,2013-6-28,17,20.0,℃
666,2013-6-28,18,19.0,℃
667,2013-6-28,19,19.0,℃
668,2013-6-28,20,18.5,℃
669,2013-6-28,21,17.5,℃
670,2013-6-28,22,17.0,℃
671,2013-6-28,23,17.0,℃
672,2013-6-29,0,17.0,℃
673,2013-6-29,1,16.5,℃
674,2013-6-29,2,15.5,℃
675,2013-6-29,3,15.0,℃
676,2013-6-29,4,14.0,℃
677,2013-6-29,5,14.0,℃
678,2013-6-29,6,13.0,℃
679,2013-6-29,7,13.0,℃
680,2013-6-29,8,14.0,℃
681,2013-6-29,9,15.0,℃
682,2013-6-29,10,15.5,℃
683,2013-6-29,11,16.5,℃
684,2013-6-29,12,17.0,℃
685,2013-6-29,13,18.0,℃
686,2013-6-29,14,19.0,℃
687,2013-6-29,15,20.0,℃
688,2013-6-29,16,20.0,℃
689,2013-6-29,17,21.0,℃
690,2013-6-29,18,20.0,℃
691,2013-6-29,19,20.5,℃
692,2013-6-29,20,20.0,℃
693,2013-6-29,21,20.0,℃
694,2013-6-29,22,19.5,℃
695,2013-6-29,23,19.0,℃
696,2013-6-30,0,18.5,℃
697,2013-6-30,1,18.0,℃
698,2013-6-30,2,18.0,℃
699,2013-6-30,3,17.5,℃
700,2013-6-30,4,16.0,℃
701,2013-6-30,5,16.0,℃
702,2013-6-30,6,17.5,℃
703,2013-6-30,7,18.0,℃
704,2013-6-30,8,19.0,℃
705,2013-6-30,9,20.0,℃
706,2013-6-30,10,21.5,℃
707,2013-6-30,11,23.5,℃
708,2013-6-30,12,24.5,℃
709,2013-6-30,13,25.5,℃
710,2013-6-30,14,26.0,℃
711,2013-6-30,15,26.0,℃
712,2013-6-30,16,26.0,℃
713,2013-6-30,17,25.5,℃
714,2013-6-30,18,24.5,℃
715,2013-6-30,19,22.5,℃
716,2013-6-30,20,20.5,℃
717,2013-6-30,21,19.5,℃
718,2013-6-30,22,17.5,℃
719,2013-6-30,23,17.0,℃
