,DateTime,Seq,Temp,°C
103,2013-3-5,7,2.0,℃
104,2013-3-5,8,3.5,℃
105,2013-3-5,9,5.0,℃
106,2013-3-5,10,7.5,℃
107,2013-3-5,11,10.5,℃
108,2013-3-5,12,13.0,℃
109,2013-3-5,13,15.5,℃
110,2013-3-5,14,16.0,℃
111,2013-3-5,15,15.0,℃
112,2013-3-5,16,15.0,℃
113,2013-3-5,17,13.5,℃
114,2013-3-5,18,12.0,℃
115,2013-3-5,19,10.0,℃
116,2013-3-5,20,9.5,℃
117,2013-3-5,21,7.5,℃
118,2013-3-5,22,7.0,℃
119,2013-3-5,23,7.0,℃
120,2013-3-6,0,7.0,℃
121,2013-3-6,1,7.0,℃
122,2013-3-6,2,7.0,℃
123,2013-3-6,3,7.0,℃
124,2013-3-6,4,7.0,℃
125,2013-3-6,5,6.5,℃
126,2013-3-6,6,6.5,℃
127,2013-3-6,7,7.0,℃
128,2013-3-6,8,7.0,℃
129,2013-3-6,9,7.5,℃
130,2013-3-6,10,8.0,℃
131,2013-3-6,11,9.0,℃
132,2013-3-6,12,10.0,℃
133,2013-3-6,13,11.5,℃
134,2013-3-6,14,12.5,℃
135,2013-3-6,15,13.0,℃
136,2013-3-6,16,12.5,℃
137,2013-3-6,17,11.0,℃
138,2013-3-6,18,10.0,℃
139,2013-3-6,19,9.0,℃
140,2013-3-6,20,8.5,℃
141,2013-3-6,21,7.5,℃
142,2013-3-6,22,7.0,℃
143,2013-3-6,23,7.0,℃
144,2013-3-7,0,7.0,℃
145,2013-3-7,1,7.0,℃
146,2013-3-7,2,7.0,℃
147,2013-3-7,3,7.0,℃
148,2013-3-7,4,7.0,℃
149,2013-3-7,5,7.0,℃
150,2013-3-7,6,7.0,℃
151,2013-3-7,7,7.0,℃
152,2013-3-7,8,7.0,℃
153,2013-3-7,9,8.0,℃
154,2013-3-7,10,8.0,℃
155,2013-3-7,11,8.0,℃
156,2013-3-7,12,8.0,℃
157,2013-3-7,13,8.0,℃
158,2013-3-7,14,9.0,℃
159,2013-3-7,15,8.0,℃
160,2013-3-7,16,8.0,℃
161,2013-3-7,17,8.0,℃
162,2013-3-7,18,8.0,℃
163,2013-3-7,19,8.0,℃
164,2013-3-7,20,8.0,℃
165,2013-3-7,21,8.0,℃
166,2013-3-7,22,8.0,℃
167,2013-3-7,23,8.0,℃
168,2013-3-8,0,8.0,℃
169,2013-3-8,1,8.0,℃
170,2013-3-8,2,7.5,℃
171,2013-3-8,3,7.0,℃
172,2013-3-8,4,7.5,℃
173,2013-3-8,5,7.0,℃
174,2013-3-8,6,7.0,℃
175,2013-3-8,7,7.0,℃
176,2013-3-8,8,7.0,℃
177,2013-3-8,9,7.0,℃
178,2013-3-8,10,7.5,℃
179,2013-3-8,11,8.0,℃
180,2013-3-8,12,8.0,℃
181,2013-3-8,13,9.0,℃
182,2013-3-8,14,9.0,℃
183,2013-3-8,15,9.0,℃
184,2013-3-8,16,9.0,℃
185,2013-3-8,17,9.0,℃
186,2013-3-8,18,9.0,℃
187,2013-3-8,19,9.0,℃
188,2013-3-8,20,9.0,℃
189,2013-3-8,21,8.0,℃
190,2013-3-8,22,8.0,℃
191,2013-3-8,23,8.0,℃
192,2013-3-9,0,8.0,℃
193,2013-3-9,1,7.0,℃
194,2013-3-9,2,6.5,℃
195,2013-3-9,3,6.0,℃
196,2013-3-9,4,6.0,℃
197,2013-3-9,5,6.0,℃
198,2013-3-9,6,5.5,℃
199,2013-3-9,7,5.0,℃
200,2013-3-9,8,6.0,℃
201,2013-3-9,9,6.0,℃
202,2013-3-9,10,6.0,℃
203,2013-3-9,11,6.0,℃
204,2013-3-9,12,6.0,℃
205,2013-3-9,13,6.0,℃
206,2013-3-9,14,6.0,℃
207,2013-3-9,15,6.0,℃
208,2013-3-9,16,6.0,℃
209,2013-3-9,17,6.0,℃
210,2013-3-9,18,6.0,℃
211,2013-3-9,19,5.0,℃
212,2013-3-9,20,5.0,℃
213,2013-3-9,21,4.0,℃
214,2013-3-9,22,4.0,℃
215,2013-3-9,23,3.0,℃
216,2013-3-10,0,3.0,℃
217,2013-3-10,1,3.0,℃
218,2013-3-10,2,2.5,℃
219,2013-3-10,3,2.5,℃
220,2013-3-10,4,2.0,℃
221,2013-3-10,5,2.0,℃
222,2013-3-10,6,2.0,℃
223,2013-3-10,7,2.0,℃
224,2013-3-10,8,2.0,℃
225,2013-3-10,9,2.0,℃
226,2013-3-10,10,3.0,℃
227,2013-3-10,11,3.0,℃
228,2013-3-10,12,3.0,℃
229,2013-3-10,13,3.0,℃
230,2013-3-10,14,2.0,℃
231,2013-3-10,15,2.0,℃
232,2013-3-10,16,2.0,℃
233,2013-3-10,17,2.0,℃
234,2013-3-10,18,2.0,℃
235,2013-3-10,19,1.5,℃
236,2013-3-10,20,1.0,℃
237,2013-3-10,21,1.0,℃
238,2013-3-10,22,1.0,℃
239,2013-3-10,23,1.0,℃
240,2013-3-11,0,1.0,℃
241,2013-3-11,1,1.0,℃
242,2013-3-11,2,0.0,℃
243,2013-3-11,3,0.0,℃
244,2013-3-11,4,0.0,℃
245,2013-3-11,5,0.0,℃
246,2013-3-11,6,0.0,℃
247,2013-3-11,7,0.0,℃
248,2013-3-11,8,-0.5,℃
249,2013-3-11,9,0.0,℃
250,2013-3-11,10,-0.5,℃
251,2013-3-11,11,-1.0,℃
252,2013-3-11,12,-0.5,℃
253,2013-3-11,13,-0.5,℃
254,2013-3-11,14,-0.5,℃
255,2013-3-11,15,-0.5,℃
256,2013-3-11,16,-1.0,℃
257,2013-3-11,17,-1.0,℃
258,2013-3-11,18,-1.0,℃
259,2013-3-11,19,-1.0,℃
260,2013-3-11,20,-1.0,℃
261,2013-3-11,21,-1.0,℃
262,2013-3-11,22,-1.0,℃
263,2013-3-11,23,-2.0,℃
264,2013-3-12,0,-2.0,℃
265,2013-3-12,1,-2.0,℃
266,2013-3-12,2,-2.0,℃
267,2013-3-12,3,-2.0,℃
268,2013-3-12,4,-2.0,℃
269,2013-3-12,5,-1.5,℃
270,2013-3-12,6,-1.0,℃
271,2013-3-12,7,-1.0,℃
272,2013-3-12,8,-1.0,℃
273,2013-3-12,9,0.0,℃
274,2013-3-12,10,0.0,℃
275,2013-3-12,11,1.0,℃
276,2013-3-12,12,2.0,℃
277,2013-3-12,13,2.0,℃
278,2013-3-12,14,3.0,℃
279,2013-3-12,15,3.0,℃
280,2013-3-12,16,3.5,℃
281,2013-3-12,17,3.0,℃
282,2013-3-12,18,3.0,℃
283,2013-3-12,19,2.0,℃
284,2013-3-12,20,2.0,℃
285,2013-3-12,21,2.0,℃
286,2013-3-12,22,2.0,℃
287,2013-3-12,23,2.0,℃
288,2013-3-13,0,2.0,℃
289,2013-3-13,1,2.0,℃
290,2013-3-13,2,2.0,℃
291,2013-3-13,3,2.0,℃
292,2013-3-13,4,1.5,℃
293,2013-3-13,5,1.0,℃
294,2013-3-13,6,1.0,℃
295,2013-3-13,7,1.0,℃
296,2013-3-13,8,2.0,℃
297,2013-3-13,9,2.5,℃
298,2013-3-13,10,4.0,℃
299,2013-3-13,11,4.0,℃
300,2013-3-13,12,4.0,℃
301,2013-3-13,13,5.0,℃
302,2013-3-13,14,5.0,℃
303,2013-3-13,15,5.0,℃
304,2013-3-13,16,4.0,℃
305,2013-3-13,17,3.5,℃
306,2013-3-13,18,3.0,℃
307,2013-3-13,19,2.0,℃
308,2013-3-13,20,2.0,℃
309,2013-3-13,21,2.0,℃
310,2013-3-13,22,1.5,℃
311,2013-3-13,23,1.0,℃
312,2013-3-14,0,0.5,℃
313,2013-3-14,1,0.0,℃
314,2013-3-14,2,0.0,℃
315,2013-3-14,3,0.0,℃
316,2013-3-14,4,-1.0,℃
317,2013-3-14,5,-1.0,℃
318,2013-3-14,6,-1.0,℃
319,2013-3-14,7,-1.0,℃
320,2013-3-14,8,0.0,℃
321,2013-3-14,9,1.5,℃
322,2013-3-14,10,2.5,℃
323,2013-3-14,11,4.0,℃
324,2013-3-14,12,4.0,℃
325,2013-3-14,13,5.5,℃
326,2013-3-14,14,5.0,℃
327,2013-3-14,15,6.0,℃
328,2013-3-14,16,6.0,℃
329,2013-3-14,17,6.0,℃
330,2013-3-14,18,6.0,℃
331,2013-3-14,19,6.0,℃
332,2013-3-14,20,5.5,℃
333,2013-3-14,21,4.5,℃
334,2013-3-14,22,5.0,℃
335,2013-3-14,23,5.0,℃
336,2013-3-15,0,4.0,℃
337,2013-3-15,1,4.0,℃
338,2013-3-15,2,4.0,℃
339,2013-3-15,3,3.5,℃
340,2013-3-15,4,3.5,℃
341,2013-3-15,5,4.0,℃
342,2013-3-15,6,4.0,℃
343,2013-3-15,7,4.0,℃
344,2013-3-15,8,5.0,℃
345,2013-3-15,9,6.5,℃
346,2013-3-15,10,7.0,℃
347,2013-3-15,11,7.5,℃
348,2013-3-15,12,8.0,℃
349,2013-3-15,13,7.0,℃
350,2013-3-15,14,7.5,℃
351,2013-3-15,15,8.0,℃
352,2013-3-15,16,7.5,℃
353,2013-3-15,17,8.0,℃
354,2013-3-15,18,7.0,℃
355,2013-3-15,19,7.0,℃
356,2013-3-15,20,7.0,℃
357,2013-3-15,21,7.0,℃
358,2013-3-15,22,7.0,℃
359,2013-3-15,23,7.0,℃
360,2013-3-16,0,7.5,℃
361,2013-3-16,1,8.0,℃
362,2013-3-16,2,7.0,℃
363,2013-3-16,3,7.0,℃
364,2013-3-16,4,7.0,℃
365,2013-3-16,5,7.0,℃
366,2013-3-16,6,7.0,℃
367,2013-3-16,7,6.5,℃
368,2013-3-16,8,6.0,℃
369,2013-3-16,9,7.0,℃
370,2013-3-16,10,6.5,℃
371,2013-3-16,11,6.0,℃
372,2013-3-16,12,6.0,℃
373,2013-3-16,13,6.5,℃
374,2013-3-16,14,6.0,℃
375,2013-3-16,15,6.5,℃
376,2013-3-16,16,7.0,℃
377,2013-3-16,17,6.5,℃
378,2013-3-16,18,6.0,℃
379,2013-3-16,19,6.0,℃
380,2013-3-16,20,6.0,℃
381,2013-3-16,21,6.0,℃
382,2013-3-16,22,7.0,℃
383,2013-3-16,23,6.0,℃
384,2013-3-17,0,6.0,℃
385,2013-3-17,1,6.0,℃
386,2013-3-17,2,5.0,℃
387,2013-3-17,3,4.5,℃
388,2013-3-17,4,4.0,℃
389,2013-3-17,5,4.0,℃
390,2013-3-17,6,4.0,℃
391,2013-3-17,7,5.0,℃
392,2013-3-17,8,5.5,℃
393,2013-3-17,9,6.5,℃
394,2013-3-17,10,7.0,℃
395,2013-3-17,11,7.0,℃
396,2013-3-17,12,6.5,℃
397,2013-3-17,13,6.0,℃
398,2013-3-17,14,6.0,℃
399,2013-3-17,15,5.5,℃
400,2013-3-17,16,5.0,℃
401,2013-3-17,17,5.0,℃
402,2013-3-17,18,5.0,℃
403,2013-3-17,19,4.5,℃
404,2013-3-17,20,4.0,℃
405,2013-3-17,21,4.0,℃
406,2013-3-17,22,3.5,℃
407,2013-3-17,23,3.0,℃
408,2013-3-18,0,2.0,℃
409,2013-3-18,1,2.0,℃
410,2013-3-18,2,2.0,℃
411,2013-3-18,3,1.0,℃
412,2013-3-18,4,1.0,℃
413,2013-3-18,5,1.0,℃
414,2013-3-18,6,0.5,℃
415,2013-3-18,7,1.0,℃
416,2013-3-18,8,2.0,℃
417,2013-3-18,9,3.0,℃
418,2013-3-18,10,5.5,℃
419,2013-3-18,11,6.5,℃
420,2013-3-18,12,8.0,℃
421,2013-3-18,13,8.0,℃
422,2013-3-18,14,7.0,℃
423,2013-3-18,15,6.5,℃
424,2013-3-18,16,5.0,℃
425,2013-3-18,17,5.0,℃
426,2013-3-18,18,5.0,℃
427,2013-3-18,19,5.0,℃
428,2013-3-18,20,5.0,℃
429,2013-3-18,21,5.0,℃
430,2013-3-18,22,5.0,℃
431,2013-3-18,23,4.0,℃
432,2013-3-19,0,4.0,℃
433,2013-3-19,1,4.0,℃
434,2013-3-19,2,4.0,℃
435,2013-3-19,3,3.5,℃
436,2013-3-19,4,3.0,℃
437,2013-3-19,5,3.0,℃
438,2013-3-19,6,4.0,℃
439,2013-3-19,7,4.0,℃
440,2013-3-19,8,4.0,℃
441,2013-3-19,9,4.0,℃
442,2013-3-19,10,5.5,℃
443,2013-3-19,11,6.0,℃
444,2013-3-19,12,6.5,℃
445,2013-3-19,13,7.0,℃
446,2013-3-19,14,7.0,℃
447,2013-3-19,15,7.0,℃
448,2013-3-19,16,7.0,℃
449,2013-3-19,17,6.0,℃
450,2013-3-19,18,5.5,℃
451,2013-3-19,19,4.5,℃
452,2013-3-19,20,4.0,℃
453,2013-3-19,21,3.5,℃
454,2013-3-19,22,3.0,℃
455,2013-3-19,23,3.0,℃
456,2013-3-20,0,3.0,℃
457,2013-3-20,1,2.0,℃
458,2013-3-20,2,2.0,℃
459,2013-3-20,3,2.0,℃
460,2013-3-20,4,3.0,℃
461,2013-3-20,5,3.0,℃
462,2013-3-20,6,3.0,℃
463,2013-3-20,7,3.0,℃
464,2013-3-20,8,4.0,℃
465,2013-3-20,9,4.5,℃
466,2013-3-20,10,5.0,℃
467,2013-3-20,11,5.5,℃
468,2013-3-20,12,5.0,℃
469,2013-3-20,13,5.5,℃
470,2013-3-20,14,5.0,℃
471,2013-3-20,15,4.5,℃
472,2013-3-20,16,4.0,℃
473,2013-3-20,17,4.0,℃
474,2013-3-20,18,4.0,℃
475,2013-3-20,19,3.5,℃
476,2013-3-20,20,3.0,℃
477,2013-3-20,21,3.0,℃
478,2013-3-20,22,3.0,℃
479,2013-3-20,23,3.0,℃
480,2013-3-21,0,2.5,℃
481,2013-3-21,1,2.5,℃
482,2013-3-21,2,2.5,℃
483,2013-3-21,3,1.0,℃
484,2013-3-21,4,1.5,℃
485,2013-3-21,5,1.0,℃
486,2013-3-21,6,1.5,℃
487,2013-3-21,7,2.0,℃
488,2013-3-21,8,2.5,℃
489,2013-3-21,9,4.0,℃
490,2013-3-21,10,4.5,℃
491,2013-3-21,11,5.5,℃
492,2013-3-21,12,5.0,℃
493,2013-3-21,13,5.5,℃
494,2013-3-21,14,6.0,℃
495,2013-3-21,15,5.5,℃
496,2013-3-21,16,5.0,℃
497,2013-3-21,17,5.0,℃
498,2013-3-21,18,4.0,℃
499,2013-3-21,19,4.0,℃
500,2013-3-21,20,4.0,℃
501,2013-3-21,21,4.0,℃
502,2013-3-21,22,4.0,℃
503,2013-3-21,23,4.0,℃
504,2013-3-22,0,4.0,℃
505,2013-3-22,1,3.0,℃
506,2013-3-22,2,3.0,℃
507,2013-3-22,3,3.0,℃
508,2013-3-22,4,3.0,℃
509,2013-3-22,5,3.0,℃
510,2013-3-22,6,3.0,℃
511,2013-3-22,7,3.0,℃
512,2013-3-22,8,3.0,℃
513,2013-3-22,9,3.0,℃
514,2013-3-22,10,4.0,℃
515,2013-3-22,11,4.0,℃
516,2013-3-22,12,4.0,℃
517,2013-3-22,13,4.0,℃
518,2013-3-22,14,4.0,℃
519,2013-3-22,15,4.5,℃
520,2013-3-22,16,4.0,℃
521,2013-3-22,17,4.5,℃
522,2013-3-22,18,4.0,℃
523,2013-3-22,19,4.0,℃
524,2013-3-22,20,4.0,℃
525,2013-3-22,21,4.0,℃
526,2013-3-22,22,3.0,℃
527,2013-3-22,23,3.0,℃
528,2013-3-23,0,3.0,℃
529,2013-3-23,1,3.0,℃
530,2013-3-23,2,3.0,℃
531,2013-3-23,3,2.5,℃
532,2013-3-23,4,2.0,℃
533,2013-3-23,5,2.0,℃
534,2013-3-23,6,1.0,℃
535,2013-3-23,7,1.0,℃
536,2013-3-23,8,1.0,℃
537,2013-3-23,9,1.0,℃
538,2013-3-23,10,1.0,℃
539,2013-3-23,11,1.0,℃
540,2013-3-23,12,1.5,℃
541,2013-3-23,13,1.0,℃
542,2013-3-23,14,1.0,℃
543,2013-3-23,15,1.0,℃
544,2013-3-23,16,1.0,℃
545,2013-3-23,17,1.0,℃
546,2013-3-23,18,1.0,℃
547,2013-3-23,19,1.0,℃
548,2013-3-23,20,1.0,℃
549,2013-3-23,21,1.0,℃
550,2013-3-23,22,1.0,℃
551,2013-3-23,23,1.5,℃
552,2013-3-24,0,1.0,℃
553,2013-3-24,1,1.0,℃
554,2013-3-24,2,1.0,℃
555,2013-3-24,3,0.0,℃
556,2013-3-24,4,0.0,℃
557,2013-3-24,5,0.0,℃
558,2013-3-24,6,0.0,℃
559,2013-3-24,7,0.0,℃
560,2013-3-24,8,0.0,℃
561,2013-3-24,9,0.0,℃
562,2013-3-24,10,0.0,℃
563,2013-3-24,11,0.0,℃
564,2013-3-24,12,0.0,℃
565,2013-3-24,13,0.0,℃
566,2013-3-24,14,0.0,℃
567,2013-3-24,15,0.0,℃
568,2013-3-24,16,0.0,℃
569,2013-3-24,17,1.0,℃
570,2013-3-24,18,1.0,℃
571,2013-3-24,19,1.0,℃
572,2013-3-24,20,1.0,℃
573,2013-3-24,21,1.5,℃
574,2013-3-24,22,2.0,℃
575,2013-3-24,23,2.0,℃
576,2013-3-25,0,2.0,℃
577,2013-3-25,1,1.5,℃
578,2013-3-25,2,1.5,℃
579,2013-3-25,3,1.0,℃
580,2013-3-25,4,1.0,℃
581,2013-3-25,5,1.0,℃
582,2013-3-25,6,1.0,℃
583,2013-3-25,7,1.0,℃
584,2013-3-25,8,1.0,℃
585,2013-3-25,9,1.0,℃
586,2013-3-25,10,1.0,℃
587,2013-3-25,11,1.0,℃
588,2013-3-25,12,1.0,℃
589,2013-3-25,13,1.0,℃
590,2013-3-25,14,1.0,℃
591,2013-3-25,15,1.0,℃
592,2013-3-25,16,1.0,℃
593,2013-3-25,17,1.5,℃
594,2013-3-25,18,2.0,℃
595,2013-3-25,19,1.5,℃
596,2013-3-25,20,2.0,℃
597,2013-3-25,21,1.0,℃
598,2013-3-25,22,1.0,℃
599,2013-3-25,23,1.0,℃
600,2013-3-26,0,1.0,℃
601,2013-3-26,1,1.0,℃
602,2013-3-26,2,1.0,℃
603,2013-3-26,3,1.0,℃
604,2013-3-26,4,1.0,℃
605,2013-3-26,5,1.0,℃
606,2013-3-26,6,1.0,℃
607,2013-3-26,7,1.0,℃
608,2013-3-26,8,1.0,℃
609,2013-3-26,9,1.0,℃
610,2013-3-26,10,1.0,℃
611,2013-3-26,11,1.0,℃
612,2013-3-26,12,1.0,℃
613,2013-3-26,13,1.0,℃
614,2013-3-26,14,1.0,℃
615,2013-3-26,15,1.0,℃
616,2013-3-26,16,1.0,℃
617,2013-3-26,17,1.5,℃
618,2013-3-26,18,2.0,℃
619,2013-3-26,19,1.5,℃
620,2013-3-26,20,1.0,℃
621,2013-3-26,21,1.0,℃
622,2013-3-26,22,0.5,℃
623,2013-3-26,23,0.0,℃
624,2013-3-27,0,0.0,℃
625,2013-3-27,1,0.0,℃
626,2013-3-27,2,0.0,℃
627,2013-3-27,3,-1.0,℃
628,2013-3-27,4,-0.5,℃
629,2013-3-27,5,-1.0,℃
630,2013-3-27,6,-0.5,℃
631,2013-3-27,7,0.0,℃
632,2013-3-27,8,1.0,℃
633,2013-3-27,9,2.0,℃
634,2013-3-27,10,2.0,℃
635,2013-3-27,11,2.5,℃
636,2013-3-27,12,3.0,℃
637,2013-3-27,13,3.0,℃
638,2013-3-27,14,3.0,℃
639,2013-3-27,15,3.0,℃
640,2013-3-27,16,3.0,℃
641,2013-3-27,17,2.0,℃
642,2013-3-27,18,2.0,℃
643,2013-3-27,19,1.5,℃
644,2013-3-27,20,1.0,℃
645,2013-3-27,21,1.0,℃
646,2013-3-27,22,0.5,℃
647,2013-3-27,23,0.0,℃
648,2013-3-28,0,0.0,℃
649,2013-3-28,1,0.0,℃
650,2013-3-28,2,-0.5,℃
651,2013-3-28,3,-0.5,℃
652,2013-3-28,4,-1.0,℃
653,2013-3-28,5,-1.0,℃
654,2013-3-28,6,-1.0,℃
655,2013-3-28,7,-0.5,℃
656,2013-3-28,8,1.5,℃
657,2013-3-28,9,3.0,℃
658,2013-3-28,10,3.0,℃
659,2013-3-28,11,3.0,℃
660,2013-3-28,12,3.0,℃
661,2013-3-28,13,3.0,℃
662,2013-3-28,14,3.0,℃
663,2013-3-28,15,4.0,℃
664,2013-3-28,16,4.0,℃
665,2013-3-28,17,3.5,℃
666,2013-3-28,18,3.0,℃
667,2013-3-28,19,3.0,℃
668,2013-3-28,20,2.5,℃
669,2013-3-28,21,2.0,℃
670,2013-3-28,22,2.0,℃
671,2013-3-28,23,1.5,℃
672,2013-3-29,0,0.5,℃
673,2013-3-29,1,0.0,℃
674,2013-3-29,2,0.0,℃
675,2013-3-29,3,-0.5,℃
676,2013-3-29,4,0.0,℃
677,2013-3-29,5,0.0,℃
678,2013-3-29,6,0.0,℃
679,2013-3-29,7,1.0,℃
680,2013-3-29,8,2.0,℃
681,2013-3-29,9,3.0,℃
682,2013-3-29,10,3.5,℃
683,2013-3-29,11,4.0,℃
684,2013-3-29,12,4.0,℃
685,2013-3-29,13,4.0,℃
686,2013-3-29,14,4.0,℃
687,2013-3-29,15,4.0,℃
688,2013-3-29,16,4.0,℃
689,2013-3-29,17,3.0,℃
690,2013-3-29,18,3.0,℃
691,2013-3-29,19,2.0,℃
692,2013-3-29,20,2.0,℃
693,2013-3-29,21,2.0,℃
694,2013-3-29,22,1.5,℃
695,2013-3-29,23,1.0,℃
696,2013-3-30,0,1.0,℃
697,2013-3-30,1,1.0,℃
698,2013-3-30,2,1.0,℃
699,2013-3-30,3,1.0,℃
700,2013-3-30,4,1.0,℃
701,2013-3-30,5,1.0,℃
702,2013-3-30,6,1.0,℃
703,2013-3-30,7,1.0,℃
704,2013-3-30,8,1.5,℃
705,2013-3-30,9,2.5,℃
706,2013-3-30,10,3.0,℃
707,2013-3-30,11,3.5,℃
708,2013-3-30,12,4.0,℃
709,2013-3-30,13,4.0,℃
710,2013-3-30,14,4.0,℃
711,2013-3-30,15,4.0,℃
712,2013-3-30,16,3.5,℃
713,2013-3-30,17,3.0,℃
714,2013-3-30,18,3.0,℃
715,2013-3-30,19,2.0,℃
716,2013-3-30,20,2.0,℃
717,2013-3-30,21,2.0,℃
718,2013-3-30,22,1.5,℃
719,2013-3-30,23,1.0,℃
720,2013-3-31,0,0.5,℃
721,2013-3-31,1,0.0,℃
722,2013-3-31,2,-1.0,℃
723,2013-3-31,3,-1.0,℃
724,2013-3-31,4,-1.5,℃
725,2013-3-31,5,-2.0,℃
726,2013-3-31,6,-2.0,℃
727,2013-3-31,7,-0.5,℃
728,2013-3-31,8,1.5,℃
729,2013-3-31,9,3.0,℃
730,2013-3-31,10,4.0,℃
731,2013-3-31,11,4.0,℃
732,2013-3-31,12,4.0,℃
733,2013-3-31,13,3.5,℃
734,2013-3-31,14,4.0,℃
735,2013-3-31,15,4.5,℃
736,2013-3-31,16,4.0,℃
737,2013-3-31,17,3.5,℃
738,2013-3-31,18,3.0,℃
739,2013-3-31,19,3.0,℃
740,2013-3-31,20,2.0,℃
741,2013-3-31,21,1.5,℃
742,2013-3-31,22,1.0,℃
743,2013-3-31,23,1.0,℃
