,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
32,20130302,2013-03-02,토,1,8,2145,3.0,72.5,2.8
33,20130302,2013-03-02,토,1,9,2712,3.0,72.5,2.8
34,20130302,2013-03-02,토,1,10,2698,3.0,70.0,2.8
35,20130302,2013-03-02,토,1,11,2607,3.0,70.0,2.8
36,20130302,2013-03-02,토,1,12,2457,3.0,70.0,2.8
37,20130302,2013-03-02,토,1,13,420,4.0,70.0,2.8
38,20130302,2013-03-02,토,1,14,2527,4.5,65.0,2.8
39,20130302,2013-03-02,토,1,15,1104,4.0,65.0,2.8
40,20130302,2013-03-02,토,1,16,1247,4.5,65.0,2.8
41,20130302,2013-03-02,토,1,17,2688,4.5,67.5,2.8
42,20130302,2013-03-02,토,1,18,2296,4.0,70.0,2.8
43,20130302,2013-03-02,토,1,19,481,3.5,70.0,2.8
44,20130302,2013-03-02,토,1,20,2280,3.0,75.0,2.8
45,20130302,2013-03-02,토,1,21,2144,3.0,75.0,2.8
46,20130302,2013-03-02,토,1,22,668,2.0,81.0,2.8
47,20130302,2013-03-02,토,1,23,2437,0.5,90.0,2.8
48,20130303,2013-03-03,일,1,0,2435,0.0,93.0,2.8
49,20130303,2013-03-03,일,1,1,2428,0.5,90.0,2.8
50,20130303,2013-03-03,일,1,2,290,0.5,90.0,2.8
51,20130303,2013-03-03,일,1,3,957,-0.5,93.0,2.8
52,20130303,2013-03-03,일,1,4,298,0.0,93.0,2.8
53,20130303,2013-03-03,일,1,5,355,-0.5,96.5,2.8
54,20130303,2013-03-03,일,1,6,214,-0.5,96.5,2.8
55,20130303,2013-03-03,일,1,7,4253,0.0,93.0,2.8
56,20130303,2013-03-03,일,1,8,1820,1.0,90.0,2.8
57,20130303,2013-03-03,일,1,9,322,2.5,84.0,2.8
58,20130303,2013-03-03,일,1,10,2479,3.5,81.0,2.8
59,20130303,2013-03-03,일,1,11,2483,5.0,76.0,2.8
60,20130303,2013-03-03,일,1,12,2441,6.0,70.0,2.8
61,20130303,2013-03-03,일,1,13,953,7.0,66.0,2.8
62,20130303,2013-03-03,일,1,14,335,7.5,66.5,2.8
63,20130303,2013-03-03,일,1,15,272,8.0,66.0,2.8
64,20130303,2013-03-03,일,1,16,294,7.0,71.0,2.8
65,20130303,2013-03-03,일,1,17,235,5.5,78.5,2.8
66,20130303,2013-03-03,일,1,18,286,4.5,84.0,2.8
67,20130303,2013-03-03,일,1,19,4207,4.0,87.0,2.8
68,20130303,2013-03-03,일,1,20,5121,4.0,87.0,2.8
69,20130303,2013-03-03,일,1,21,3545,4.0,87.0,2.8
70,20130303,2013-03-03,일,1,22,580,4.0,87.0,2.8
71,20130303,2013-03-03,일,1,23,220,3.5,90.0,2.8
72,20130304,2013-03-04,월,0,0,666,3.0,93.0,2.8
73,20130304,2013-03-04,월,0,1,1143,3.0,93.0,2.8
74,20130304,2013-03-04,월,0,2,222,2.5,90.0,2.8
75,20130304,2013-03-04,월,0,3,313,2.0,87.0,2.8
76,20130304,2013-03-04,월,0,4,245,2.0,87.0,2.8
77,20130304,2013-03-04,월,0,5,234,2.0,87.0,2.8
78,20130304,2013-03-04,월,0,6,277,2.0,90.0,2.8
79,20130304,2013-03-04,월,0,7,4467,2.0,87.0,2.8
80,20130304,2013-03-04,월,0,8,1106,2.5,90.0,2.8
81,20130304,2013-03-04,월,0,9,227,3.0,87.0,2.8
82,20130304,2013-03-04,월,0,10,394,4.5,81.0,2.8
83,20130304,2013-03-04,월,0,11,1729,6.5,68.0,2.8
84,20130304,2013-03-04,월,0,12,1883,7.0,66.0,2.8
85,20130304,2013-03-04,월,0,13,817,7.5,61.5,2.8
86,20130304,2013-03-04,월,0,14,1805,8.0,55.0,2.8
87,20130304,2013-03-04,월,0,15,243,7.0,55.0,2.8
88,20130304,2013-03-04,월,0,16,765,6.5,65.5,2.8
89,20130304,2013-03-04,월,0,17,2312,5.5,68.0,2.8
90,20130304,2013-03-04,월,0,18,2640,4.5,75.5,2.8
91,20130304,2013-03-04,월,0,19,453,4.0,81.0,2.8
92,20130304,2013-03-04,월,0,20,409,4.0,81.0,2.8
93,20130304,2013-03-04,월,0,21,2636,3.0,87.0,2.8
94,20130304,2013-03-04,월,0,22,586,3.0,87.0,2.8
95,20130304,2013-03-04,월,0,23,332,2.5,93.0,2.8
96,20130305,2013-03-05,화,0,0,286,2.0,93.0,2.8
97,20130305,2013-03-05,화,0,1,334,2.0,93.0,2.8
98,20130305,2013-03-05,화,0,2,274,2.0,96.5,2.8
99,20130305,2013-03-05,화,0,3,198,1.0,100.0,2.8
100,20130305,2013-03-05,화,0,4,216,2.0,93.0,2.8
101,20130305,2013-03-05,화,0,5,187,2.0,96.5,2.8
102,20130305,2013-03-05,화,0,6,219,2.0,93.0,2.8
103,20130305,2013-03-05,화,0,7,6121,2.0,100.0,2.8
104,20130305,2013-03-05,화,0,8,592,3.5,93.0,2.8
105,20130305,2013-03-05,화,0,9,251,5.0,90.0,2.8
106,20130305,2013-03-05,화,0,10,265,7.5,78.5,2.8
107,20130305,2013-03-05,화,0,11,936,10.5,66.5,2.8
108,20130305,2013-03-05,화,0,12,254,13.0,58.5,2.8
109,20130305,2013-03-05,화,0,13,230,15.5,49.5,2.8
110,20130305,2013-03-05,화,0,14,239,16.0,46.5,2.8
111,20130305,2013-03-05,화,0,15,305,15.0,49.5,2.8
112,20130305,2013-03-05,화,0,16,417,15.0,51.0,2.8
113,20130305,2013-03-05,화,0,17,2095,13.5,52.5,2.8
114,20130305,2013-03-05,화,0,18,2755,12.0,62.5,2.8
115,20130305,2013-03-05,화,0,19,522,10.0,62.0,2.8
116,20130305,2013-03-05,화,0,20,1055,9.5,66.5,2.8
117,20130305,2013-03-05,화,0,21,2446,7.5,78.5,2.8
118,20130305,2013-03-05,화,0,22,2239,7.0,81.0,2.8
119,20130305,2013-03-05,화,0,23,226,7.0,81.0,2.8
120,20130306,2013-03-06,수,0,0,328,7.0,81.0,2.8
121,20130306,2013-03-06,수,0,1,192,7.0,81.0,2.8
122,20130306,2013-03-06,수,0,2,1243,7.0,81.0,2.8
123,20130306,2013-03-06,수,0,3,274,7.0,84.0,2.8
124,20130306,2013-03-06,수,0,4,267,7.0,81.0,2.8
125,20130306,2013-03-06,수,0,5,225,6.5,84.0,2.8
126,20130306,2013-03-06,수,0,6,408,6.5,84.0,2.8
127,20130306,2013-03-06,수,0,7,507,7.0,81.0,2.8
128,20130306,2013-03-06,수,0,8,3408,7.0,84.0,2.8
129,20130306,2013-03-06,수,0,9,5144,7.5,84.0,2.8
130,20130306,2013-03-06,수,0,10,3159,8.0,81.0,2.8
131,20130306,2013-03-06,수,0,11,1913,9.0,76.0,2.8
132,20130306,2013-03-06,수,0,12,4066,10.0,71.0,2.8
133,20130306,2013-03-06,수,0,13,303,11.5,64.5,2.8
134,20130306,2013-03-06,수,0,14,231,12.5,58.0,2.8
135,20130306,2013-03-06,수,0,15,231,13.0,58.0,2.8
136,20130306,2013-03-06,수,0,16,447,12.5,62.5,2.8
137,20130306,2013-03-06,수,0,17,726,11.0,69.0,2.8
138,20130306,2013-03-06,수,0,18,3011,10.0,71.0,2.8
139,20130306,2013-03-06,수,0,19,801,9.0,76.0,2.8
140,20130306,2013-03-06,수,0,20,2623,8.5,73.5,2.8
141,20130306,2013-03-06,수,0,21,460,7.5,84.0,2.8
142,20130306,2013-03-06,수,0,22,2724,7.0,87.0,2.8
143,20130306,2013-03-06,수,0,23,211,7.0,87.0,2.8
144,20130307,2013-03-07,목,0,0,1806,7.0,87.0,2.8
145,20130307,2013-03-07,목,0,1,192,7.0,90.0,2.8
146,20130307,2013-03-07,목,0,2,198,7.0,93.0,2.8
147,20130307,2013-03-07,목,0,3,203,7.0,93.0,2.8
148,20130307,2013-03-07,목,0,4,1210,7.0,93.0,2.8
149,20130307,2013-03-07,목,0,5,198,7.0,93.0,2.8
150,20130307,2013-03-07,목,0,6,2719,7.0,93.0,2.8
151,20130307,2013-03-07,목,0,7,4301,7.0,96.5,2.8
152,20130307,2013-03-07,목,0,8,437,7.0,100.0,2.8
153,20130307,2013-03-07,목,0,9,252,8.0,93.0,2.8
154,20130307,2013-03-07,목,0,10,254,8.0,93.0,2.8
155,20130307,2013-03-07,목,0,11,2464,8.0,93.0,2.8
156,20130307,2013-03-07,목,0,12,2462,8.0,90.0,2.8
157,20130307,2013-03-07,목,0,13,4652,8.0,93.0,2.8
158,20130307,2013-03-07,목,0,14,1082,9.0,93.0,2.8
159,20130307,2013-03-07,목,0,15,327,8.0,93.0,2.8
160,20130307,2013-03-07,목,0,16,336,8.0,93.0,2.8
161,20130307,2013-03-07,목,0,17,2671,8.0,93.0,2.8
162,20130307,2013-03-07,목,0,18,2112,8.0,100.0,2.8
163,20130307,2013-03-07,목,0,19,2530,8.0,100.0,2.8
164,20130307,2013-03-07,목,0,20,2857,8.0,100.0,2.8
165,20130307,2013-03-07,목,0,21,990,8.0,100.0,2.8
166,20130307,2013-03-07,목,0,22,438,8.0,100.0,2.8
167,20130307,2013-03-07,목,0,23,287,8.0,96.5,2.8
168,20130308,2013-03-08,금,0,0,240,8.0,96.5,2.8
169,20130308,2013-03-08,금,0,1,213,8.0,96.5,2.8
170,20130308,2013-03-08,금,0,2,353,7.5,96.5,2.8
171,20130308,2013-03-08,금,0,3,353,7.0,100.0,2.8
172,20130308,2013-03-08,금,0,4,217,7.5,100.0,2.8
173,20130308,2013-03-08,금,0,5,216,7.0,100.0,2.8
174,20130308,2013-03-08,금,0,6,4403,7.0,100.0,2.8
175,20130308,2013-03-08,금,0,7,4412,7.0,100.0,2.8
176,20130308,2013-03-08,금,0,8,488,7.0,100.0,2.8
177,20130308,2013-03-08,금,0,9,2690,7.0,100.0,2.8
178,20130308,2013-03-08,금,0,10,271,7.5,100.0,2.8
179,20130308,2013-03-08,금,0,11,1121,8.0,100.0,2.8
180,20130308,2013-03-08,금,0,12,626,8.0,100.0,2.8
181,20130308,2013-03-08,금,0,13,1991,9.0,100.0,2.8
182,20130308,2013-03-08,금,0,14,218,9.0,100.0,2.8
183,20130308,2013-03-08,금,0,15,222,9.0,100.0,2.8
184,20130308,2013-03-08,금,0,16,2990,9.0,100.0,2.8
185,20130308,2013-03-08,금,0,17,3070,9.0,100.0,2.8
186,20130308,2013-03-08,금,0,18,4630,9.0,100.0,2.8
187,20130308,2013-03-08,금,0,19,593,9.0,100.0,2.8
188,20130308,2013-03-08,금,0,20,1050,9.0,93.0,2.8
189,20130308,2013-03-08,금,0,21,2771,8.0,100.0,2.8
190,20130308,2013-03-08,금,0,22,1058,8.0,100.0,2.8
191,20130308,2013-03-08,금,0,23,226,8.0,96.5,2.8
192,20130309,2013-03-09,토,1,0,206,8.0,93.0,2.8
193,20130309,2013-03-09,토,1,1,204,7.0,96.5,2.8
194,20130309,2013-03-09,토,1,2,202,6.5,96.5,2.8
195,20130309,2013-03-09,토,1,3,214,6.0,100.0,2.8
196,20130309,2013-03-09,토,1,4,290,6.0,93.0,2.8
197,20130309,2013-03-09,토,1,5,229,6.0,93.0,2.8
198,20130309,2013-03-09,토,1,6,212,5.5,96.5,2.8
199,20130309,2013-03-09,토,1,7,2622,5.0,100.0,2.8
200,20130309,2013-03-09,토,1,8,549,6.0,93.0,2.8
201,20130309,2013-03-09,토,1,9,251,6.0,93.0,2.8
202,20130309,2013-03-09,토,1,10,788,6.0,93.0,2.8
203,20130309,2013-03-09,토,1,11,287,6.0,93.0,2.8
204,20130309,2013-03-09,토,1,12,293,6.0,93.0,2.8
205,20130309,2013-03-09,토,1,13,283,6.0,93.0,2.8
206,20130309,2013-03-09,토,1,14,295,6.0,93.0,2.8
207,20130309,2013-03-09,토,1,15,259,6.0,87.0,2.8
208,20130309,2013-03-09,토,1,16,454,6.0,87.0,2.8
209,20130309,2013-03-09,토,1,17,281,6.0,87.0,2.8
210,20130309,2013-03-09,토,1,18,270,6.0,84.0,2.8
211,20130309,2013-03-09,토,1,19,2040,5.0,87.0,2.8
212,20130309,2013-03-09,토,1,20,2611,5.0,84.0,2.8
213,20130309,2013-03-09,토,1,21,853,4.0,87.0,2.8
214,20130309,2013-03-09,토,1,22,2808,4.0,84.0,2.8
215,20130309,2013-03-09,토,1,23,2480,3.0,87.0,2.8
216,20130310,2013-03-10,일,1,0,239,3.0,87.0,2.8
217,20130310,2013-03-10,일,1,1,690,3.0,87.0,2.8
218,20130310,2013-03-10,일,1,2,813,2.5,90.0,2.8
219,20130310,2013-03-10,일,1,3,690,2.5,87.0,2.8
220,20130310,2013-03-10,일,1,4,1166,2.0,93.0,2.8
221,20130310,2013-03-10,일,1,5,2210,2.0,93.0,2.8
222,20130310,2013-03-10,일,1,6,814,2.0,93.0,2.8
223,20130310,2013-03-10,일,1,7,832,2.0,93.0,2.8
224,20130310,2013-03-10,일,1,8,2012,2.0,93.0,2.8
225,20130310,2013-03-10,일,1,9,590,2.0,93.0,2.8
226,20130310,2013-03-10,일,1,10,2662,3.0,87.0,2.8
227,20130310,2013-03-10,일,1,11,498,3.0,81.0,2.8
228,20130310,2013-03-10,일,1,12,635,3.0,81.0,2.8
229,20130310,2013-03-10,일,1,13,2501,3.0,81.0,2.8
230,20130310,2013-03-10,일,1,14,554,2.0,87.0,2.8
231,20130310,2013-03-10,일,1,15,547,2.0,84.0,2.8
232,20130310,2013-03-10,일,1,16,690,2.0,81.0,2.8
233,20130310,2013-03-10,일,1,17,709,2.0,78.0,2.8
234,20130310,2013-03-10,일,1,18,2199,2.0,78.0,2.8
235,20130310,2013-03-10,일,1,19,2032,1.5,78.0,2.8
236,20130310,2013-03-10,일,1,20,790,1.0,81.0,2.8
237,20130310,2013-03-10,일,1,21,4676,1.0,81.0,2.8
238,20130310,2013-03-10,일,1,22,525,1.0,81.0,2.8
239,20130310,2013-03-10,일,1,23,261,1.0,81.0,2.8
240,20130311,2013-03-11,월,0,0,742,1.0,81.0,2.8
241,20130311,2013-03-11,월,0,1,269,1.0,81.0,2.8
242,20130311,2013-03-11,월,0,2,211,0.0,83.5,2.8
243,20130311,2013-03-11,월,0,3,198,0.0,83.5,2.8
244,20130311,2013-03-11,월,0,4,797,0.0,77.5,2.8
245,20130311,2013-03-11,월,0,5,251,0.0,80.0,2.8
246,20130311,2013-03-11,월,0,6,241,0.0,80.0,2.8
247,20130311,2013-03-11,월,0,7,4186,0.0,75.0,2.8
248,20130311,2013-03-11,월,0,8,2012,-0.5,74.5,2.8
249,20130311,2013-03-11,월,0,9,590,0.0,69.0,2.8
250,20130311,2013-03-11,월,0,10,2662,-0.5,80.5,2.8
251,20130311,2013-03-11,월,0,11,498,-1.0,86.0,2.8
252,20130311,2013-03-11,월,0,12,635,-0.5,80.5,2.8
253,20130311,2013-03-11,월,0,13,2501,-0.5,77.5,2.8
254,20130311,2013-03-11,월,0,14,554,-0.5,69.5,2.8
255,20130311,2013-03-11,월,0,15,547,-0.5,69.5,2.8
256,20130311,2013-03-11,월,0,16,690,-1.0,75.0,2.8
257,20130311,2013-03-11,월,0,17,709,-1.0,72.0,2.8
258,20130311,2013-03-11,월,0,18,2199,-1.0,75.0,2.8
259,20130311,2013-03-11,월,0,19,2032,-1.0,75.0,2.8
260,20130311,2013-03-11,월,0,20,790,-1.0,75.0,2.8
261,20130311,2013-03-11,월,0,21,4676,-1.0,75.0,2.8
262,20130311,2013-03-11,월,0,22,525,-1.0,72.0,2.8
263,20130311,2013-03-11,월,0,23,261,-2.0,80.0,2.8
264,20130312,2013-03-12,화,0,0,742,-2.0,80.0,2.8
265,20130312,2013-03-12,화,0,1,269,-2.0,80.0,2.8
266,20130312,2013-03-12,화,0,2,211,-2.0,80.0,2.8
267,20130312,2013-03-12,화,0,3,198,-2.0,83.0,2.8
268,20130312,2013-03-12,화,0,4,797,-2.0,83.0,2.8
269,20130312,2013-03-12,화,0,5,251,-1.5,74.5,2.8
270,20130312,2013-03-12,화,0,6,241,-1.0,60.0,2.8
271,20130312,2013-03-12,화,0,7,4186,-1.0,60.0,2.8
272,20130312,2013-03-12,화,0,8,2012,-1.0,57.5,2.8
273,20130312,2013-03-12,화,0,9,590,0.0,55.0,2.8
274,20130312,2013-03-12,화,0,10,235,0.0,53.0,2.8
275,20130312,2013-03-12,화,0,11,1894,1.0,48.0,2.8
276,20130312,2013-03-12,화,0,12,2814,2.0,48.0,2.8
277,20130312,2013-03-12,화,0,13,2857,2.0,46.0,2.8
278,20130312,2013-03-12,화,0,14,2966,3.0,48.0,2.8
279,20130312,2013-03-12,화,0,15,2667,3.0,48.0,2.8
280,20130312,2013-03-12,화,0,16,497,3.5,48.5,2.8
281,20130312,2013-03-12,화,0,17,2827,3.0,54.0,2.8
282,20130312,2013-03-12,화,0,18,2524,3.0,58.0,2.8
283,20130312,2013-03-12,화,0,19,1672,2.0,75.0,2.8
284,20130312,2013-03-12,화,0,20,966,2.0,78.0,2.8
285,20130312,2013-03-12,화,0,21,1879,2.0,81.0,2.8
286,20130312,2013-03-12,화,0,22,1560,2.0,84.0,2.8
287,20130312,2013-03-12,화,0,23,259,2.0,87.0,2.8
288,20130313,2013-03-13,수,0,0,265,2.0,87.0,2.8
289,20130313,2013-03-13,수,0,1,217,2.0,81.0,2.8
290,20130313,2013-03-13,수,0,2,283,2.0,78.0,2.8
291,20130313,2013-03-13,수,0,3,727,2.0,75.0,2.8
292,20130313,2013-03-13,수,0,4,2015,1.5,78.0,2.8
293,20130313,2013-03-13,수,0,5,1391,1.0,81.0,2.8
294,20130313,2013-03-13,수,0,6,353,1.0,81.0,2.8
295,20130313,2013-03-13,수,0,7,4853,1.0,81.0,2.8
296,20130313,2013-03-13,수,0,8,2866,2.0,78.0,2.8
297,20130313,2013-03-13,수,0,9,336,2.5,72.5,2.8
298,20130313,2013-03-13,수,0,10,2723,4.0,65.0,2.8
299,20130313,2013-03-13,수,0,11,2965,4.0,65.0,2.8
300,20130313,2013-03-13,수,0,12,3030,4.0,61.0,2.8
301,20130313,2013-03-13,수,0,13,1971,5.0,55.0,2.8
302,20130313,2013-03-13,수,0,14,2629,5.0,57.0,2.8
303,20130313,2013-03-13,수,0,15,327,5.0,61.0,2.8
304,20130313,2013-03-13,수,0,16,326,4.0,68.0,2.8
305,20130313,2013-03-13,수,0,17,715,3.5,75.5,2.8
306,20130313,2013-03-13,수,0,18,3720,3.0,75.0,2.8
307,20130313,2013-03-13,수,0,19,515,2.0,87.0,2.8
308,20130313,2013-03-13,수,0,20,1629,2.0,87.0,2.8
309,20130313,2013-03-13,수,0,21,2485,2.0,84.0,2.8
310,20130313,2013-03-13,수,0,22,655,1.5,90.0,2.8
311,20130313,2013-03-13,수,0,23,2632,1.0,87.0,2.8
312,20130314,2013-03-14,목,0,0,2631,0.5,90.0,2.8
313,20130314,2013-03-14,목,0,1,683,0.0,93.0,2.8
314,20130314,2013-03-14,목,0,2,730,0.0,93.0,2.8
315,20130314,2013-03-14,목,0,3,525,0.0,93.0,2.8
316,20130314,2013-03-14,목,0,4,760,-1.0,93.0,2.8
317,20130314,2013-03-14,목,0,5,749,-1.0,93.0,2.8
318,20130314,2013-03-14,목,0,6,853,-1.0,93.0,2.8
319,20130314,2013-03-14,목,0,7,754,-1.0,93.0,2.8
320,20130314,2013-03-14,목,0,8,2612,0.0,87.0,2.8
321,20130314,2013-03-14,목,0,9,907,1.5,78.0,2.8
322,20130314,2013-03-14,목,0,10,326,2.5,72.5,2.8
323,20130314,2013-03-14,목,0,11,409,4.0,61.0,2.8
324,20130314,2013-03-14,목,0,12,3029,4.0,58.5,2.8
325,20130314,2013-03-14,목,0,13,2794,5.5,49.0,2.8
326,20130314,2013-03-14,목,0,14,249,5.0,49.0,2.8
327,20130314,2013-03-14,목,0,15,1978,6.0,46.0,2.8
328,20130314,2013-03-14,목,0,16,310,6.0,44.0,2.8
329,20130314,2013-03-14,목,0,17,3126,6.0,42.0,2.8
330,20130314,2013-03-14,목,0,18,3009,6.0,46.0,2.8
331,20130314,2013-03-14,목,0,19,337,6.0,42.0,2.8
332,20130314,2013-03-14,목,0,20,674,5.5,43.5,2.8
333,20130314,2013-03-14,목,0,21,526,4.5,50.5,2.8
334,20130314,2013-03-14,목,0,22,561,5.0,49.0,2.8
335,20130314,2013-03-14,목,0,23,796,5.0,51.0,2.8
336,20130315,2013-03-15,금,0,0,340,4.0,56.0,2.8
337,20130315,2013-03-15,금,0,1,280,4.0,63.0,2.8
338,20130315,2013-03-15,금,0,2,389,4.0,65.0,2.8
339,20130315,2013-03-15,금,0,3,235,3.5,67.5,2.8
340,20130315,2013-03-15,금,0,4,284,3.5,70.0,2.8
341,20130315,2013-03-15,금,0,5,246,4.0,72.5,2.8
342,20130315,2013-03-15,금,0,6,348,4.0,81.0,2.8
343,20130315,2013-03-15,금,0,7,2732,4.0,87.0,2.8
344,20130315,2013-03-15,금,0,8,4584,5.0,84.0,2.8
345,20130315,2013-03-15,금,0,9,282,6.5,81.0,2.8
346,20130315,2013-03-15,금,0,10,359,7.0,81.0,2.8
347,20130315,2013-03-15,금,0,11,2040,7.5,78.5,2.8
348,20130315,2013-03-15,금,0,12,367,8.0,71.0,2.8
349,20130315,2013-03-15,금,0,13,1948,7.0,81.0,2.8
350,20130315,2013-03-15,금,0,14,289,7.5,84.0,2.8
351,20130315,2013-03-15,금,0,15,293,8.0,76.0,2.8
352,20130315,2013-03-15,금,0,16,821,7.5,78.5,2.8
353,20130315,2013-03-15,금,0,17,894,8.0,76.0,2.8
354,20130315,2013-03-15,금,0,18,2997,7.0,81.0,2.8
355,20130315,2013-03-15,금,0,19,2736,7.0,81.0,2.8
356,20130315,2013-03-15,금,0,20,3222,7.0,81.0,2.8
357,20130315,2013-03-15,금,0,21,2812,7.0,87.0,2.8
358,20130315,2013-03-15,금,0,22,3090,7.0,87.0,2.8
359,20130315,2013-03-15,금,0,23,2443,7.0,87.0,2.8
360,20130316,2013-03-16,토,1,0,418,7.5,81.0,2.8
361,20130316,2013-03-16,토,1,1,243,8.0,76.0,2.8
362,20130316,2013-03-16,토,1,2,756,7.0,81.0,2.8
363,20130316,2013-03-16,토,1,3,335,7.0,81.0,2.8
364,20130316,2013-03-16,토,1,4,332,7.0,81.0,2.8
365,20130316,2013-03-16,토,1,5,366,7.0,81.0,2.8
366,20130316,2013-03-16,토,1,6,251,7.0,81.0,2.8
367,20130316,2013-03-16,토,1,7,311,6.5,84.0,2.8
368,20130316,2013-03-16,토,1,8,3088,6.0,87.0,2.8
369,20130316,2013-03-16,토,1,9,4700,7.0,81.0,2.8
370,20130316,2013-03-16,토,1,10,445,6.5,84.0,2.8
371,20130316,2013-03-16,토,1,11,1246,6.0,87.0,2.8
372,20130316,2013-03-16,토,1,12,2945,6.0,90.0,2.8
373,20130316,2013-03-16,토,1,13,2571,6.5,90.0,2.8
374,20130316,2013-03-16,토,1,14,5070,6.0,87.0,2.8
375,20130316,2013-03-16,토,1,15,1712,6.5,87.0,2.8
376,20130316,2013-03-16,토,1,16,2052,7.0,81.0,2.8
377,20130316,2013-03-16,토,1,17,4627,6.5,81.0,2.8
378,20130316,2013-03-16,토,1,18,2421,6.0,81.0,2.8
379,20130316,2013-03-16,토,1,19,3054,6.0,81.0,2.8
380,20130316,2013-03-16,토,1,20,3105,6.0,84.0,2.8
381,20130316,2013-03-16,토,1,21,2620,6.0,87.0,2.8
382,20130316,2013-03-16,토,1,22,3132,7.0,81.0,2.8
383,20130316,2013-03-16,토,1,23,245,6.0,81.0,2.8
384,20130317,2013-03-17,일,1,0,297,6.0,78.5,2.8
385,20130317,2013-03-17,일,1,1,253,6.0,78.5,2.8
386,20130317,2013-03-17,일,1,2,237,5.0,81.0,2.8
387,20130317,2013-03-17,일,1,3,321,4.5,84.0,2.8
388,20130317,2013-03-17,일,1,4,234,4.0,87.0,2.8
389,20130317,2013-03-17,일,1,5,375,4.0,90.0,2.8
390,20130317,2013-03-17,일,1,6,306,4.0,93.0,2.8
391,20130317,2013-03-17,일,1,7,2623,5.0,93.0,2.8
392,20130317,2013-03-17,일,1,8,4537,5.5,96.5,2.8
393,20130317,2013-03-17,일,1,9,463,6.5,90.0,2.8
394,20130317,2013-03-17,일,1,10,4994,7.0,81.0,2.8
395,20130317,2013-03-17,일,1,11,4913,7.0,81.0,2.8
396,20130317,2013-03-17,일,1,12,4787,6.5,84.0,2.8
397,20130317,2013-03-17,일,1,13,6413,6.0,87.0,2.8
398,20130317,2013-03-17,일,1,14,2706,6.0,87.0,2.8
399,20130317,2013-03-17,일,1,15,3523,5.5,93.0,2.8
400,20130317,2013-03-17,일,1,16,3780,5.0,87.0,2.8
401,20130317,2013-03-17,일,1,17,2924,5.0,87.0,2.8
402,20130317,2013-03-17,일,1,18,3850,5.0,90.0,2.8
403,20130317,2013-03-17,일,1,19,2145,4.5,96.5,2.8
404,20130317,2013-03-17,일,1,20,3259,4.0,93.0,2.8
405,20130317,2013-03-17,일,1,21,515,4.0,87.0,2.8
406,20130317,2013-03-17,일,1,22,288,3.5,87.0,2.8
407,20130317,2013-03-17,일,1,23,300,3.0,93.0,2.8
408,20130318,2013-03-18,월,0,0,257,2.0,93.0,2.8
409,20130318,2013-03-18,월,0,1,2133,2.0,93.0,2.8
410,20130318,2013-03-18,월,0,2,463,2.0,93.0,2.8
411,20130318,2013-03-18,월,0,3,304,1.0,96.5,2.8
412,20130318,2013-03-18,월,0,4,333,1.0,93.0,2.8
413,20130318,2013-03-18,월,0,5,250,1.0,93.0,2.8
414,20130318,2013-03-18,월,0,6,2834,0.5,100.0,2.8
