,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp
42,20131202,2013-12-02,월,0,18,3215,8.5
43,20131202,2013-12-02,월,0,19,2300,8.0
44,20131202,2013-12-02,월,0,20,3183,8.0
45,20131202,2013-12-02,월,0,21,823,7.5
46,20131202,2013-12-02,월,0,22,570,7.5
47,20131202,2013-12-02,월,0,23,778,7.0
48,20131203,2013-12-03,화,0,0,310,7.0
49,20131203,2013-12-03,화,0,1,248,7.5
50,20131203,2013-12-03,화,0,2,317,8.0
51,20131203,2013-12-03,화,0,3,392,8.0
52,20131203,2013-12-03,화,0,4,251,7.5
53,20131203,2013-12-03,화,0,5,245,7.0
54,20131203,2013-12-03,화,0,6,326,7.0
55,20131203,2013-12-03,화,0,7,387,7.0
56,20131203,2013-12-03,화,0,8,4771,7.0
57,20131203,2013-12-03,화,0,9,4699,7.0
58,20131203,2013-12-03,화,0,10,2952,7.0
59,20131203,2013-12-03,화,0,11,438,7.0
60,20131203,2013-12-03,화,0,12,2048,7.0
61,20131203,2013-12-03,화,0,13,2823,7.0
62,20131203,2013-12-03,화,0,14,402,7.0
63,20131203,2013-12-03,화,0,15,761,7.0
64,20131203,2013-12-03,화,0,16,424,7.0
65,20131203,2013-12-03,화,0,17,810,7.0
66,20131203,2013-12-03,화,0,18,3463,6.0
67,20131203,2013-12-03,화,0,19,736,6.0
68,20131203,2013-12-03,화,0,20,789,6.0
69,20131203,2013-12-03,화,0,21,778,6.0
70,20131203,2013-12-03,화,0,22,818,6.0
71,20131203,2013-12-03,화,0,23,361,6.0
72,20131204,2013-12-04,수,0,0,342,6.0
73,20131204,2013-12-04,수,0,1,355,6.0
74,20131204,2013-12-04,수,0,2,346,6.0
75,20131204,2013-12-04,수,0,3,345,6.0
76,20131204,2013-12-04,수,0,4,277,6.5
77,20131204,2013-12-04,수,0,5,273,7.0
78,20131204,2013-12-04,수,0,6,343,7.0
79,20131204,2013-12-04,수,0,7,2999,7.5
80,20131204,2013-12-04,수,0,8,2065,8.0
81,20131204,2013-12-04,수,0,9,629,8.5
82,20131204,2013-12-04,수,0,10,474,9.0
83,20131204,2013-12-04,수,0,11,451,9.0
84,20131204,2013-12-04,수,0,12,381,9.0
85,20131204,2013-12-04,수,0,13,3171,9.0
86,20131204,2013-12-04,수,0,14,478,9.0
87,20131204,2013-12-04,수,0,15,377,8.5
88,20131204,2013-12-04,수,0,16,481,8.0
89,20131204,2013-12-04,수,0,17,497,6.5
90,20131204,2013-12-04,수,0,18,2845,6.0
91,20131204,2013-12-04,수,0,19,414,6.5
92,20131204,2013-12-04,수,0,20,830,5.5
93,20131204,2013-12-04,수,0,21,6346,5.5
94,20131204,2013-12-04,수,0,22,436,4.5
95,20131204,2013-12-04,수,0,23,467,4.0
96,20131205,2013-12-05,목,0,0,311,3.0
97,20131205,2013-12-05,목,0,1,242,3.0
98,20131205,2013-12-05,목,0,2,228,3.0
99,20131205,2013-12-05,목,0,3,239,3.0
100,20131205,2013-12-05,목,0,4,232,3.0
101,20131205,2013-12-05,목,0,5,237,3.0
102,20131205,2013-12-05,목,0,6,2751,4.0
103,20131205,2013-12-05,목,0,7,2874,5.0
104,20131205,2013-12-05,목,0,8,2549,6.0
105,20131205,2013-12-05,목,0,9,382,7.0
106,20131205,2013-12-05,목,0,10,799,7.5
107,20131205,2013-12-05,목,0,11,288,8.0
108,20131205,2013-12-05,목,0,12,295,9.0
109,20131205,2013-12-05,목,0,13,400,10.0
110,20131205,2013-12-05,목,0,14,402,11.0
111,20131205,2013-12-05,목,0,15,251,11.0
112,20131205,2013-12-05,목,0,16,337,10.0
113,20131205,2013-12-05,목,0,17,315,9.0
114,20131205,2013-12-05,목,0,18,2706,8.0
115,20131205,2013-12-05,목,0,19,539,8.0
116,20131205,2013-12-05,목,0,20,553,7.5
117,20131205,2013-12-05,목,0,21,6537,8.0
118,20131205,2013-12-05,목,0,22,2790,7.0
119,20131205,2013-12-05,목,0,23,2592,7.0
120,20131206,2013-12-06,금,0,0,2580,6.5
121,20131206,2013-12-06,금,0,1,645,6.5
122,20131206,2013-12-06,금,0,2,236,6.0
123,20131206,2013-12-06,금,0,3,238,6.0
124,20131206,2013-12-06,금,0,4,385,5.5
125,20131206,2013-12-06,금,0,5,300,5.0
126,20131206,2013-12-06,금,0,6,528,5.0
127,20131206,2013-12-06,금,0,7,2853,5.0
128,20131206,2013-12-06,금,0,8,3687,5.0
129,20131206,2013-12-06,금,0,9,2828,5.0
130,20131206,2013-12-06,금,0,10,2118,6.0
131,20131206,2013-12-06,금,0,11,499,7.0
132,20131206,2013-12-06,금,0,12,2642,7.0
133,20131206,2013-12-06,금,0,13,2619,8.0
134,20131206,2013-12-06,금,0,14,2794,8.0
135,20131206,2013-12-06,금,0,15,1839,8.0
136,20131206,2013-12-06,금,0,16,4991,8.0
137,20131206,2013-12-06,금,0,17,3364,8.0
138,20131206,2013-12-06,금,0,18,2212,8.0
139,20131206,2013-12-06,금,0,19,2453,8.0
140,20131206,2013-12-06,금,0,20,2296,8.0
141,20131206,2013-12-06,금,0,21,554,8.0
142,20131206,2013-12-06,금,0,22,532,8.0
143,20131206,2013-12-06,금,0,23,322,8.0
144,20131207,2013-12-07,토,1,0,322,8.0
145,20131207,2013-12-07,토,1,1,298,8.0
146,20131207,2013-12-07,토,1,2,245,8.0
147,20131207,2013-12-07,토,1,3,239,7.0
148,20131207,2013-12-07,토,1,4,236,7.0
149,20131207,2013-12-07,토,1,5,238,7.0
150,20131207,2013-12-07,토,1,6,367,7.5
151,20131207,2013-12-07,토,1,7,337,7.5
152,20131207,2013-12-07,토,1,8,2885,8.0
153,20131207,2013-12-07,토,1,9,6456,8.0
154,20131207,2013-12-07,토,1,10,1733,9.0
155,20131207,2013-12-07,토,1,11,530,9.0
156,20131207,2013-12-07,토,1,12,2979,9.0
157,20131207,2013-12-07,토,1,13,1988,9.0
158,20131207,2013-12-07,토,1,14,2613,9.0
159,20131207,2013-12-07,토,1,15,2394,9.0
160,20131207,2013-12-07,토,1,16,737,9.0
161,20131207,2013-12-07,토,1,17,2352,8.5
162,20131207,2013-12-07,토,1,18,2350,8.0
163,20131207,2013-12-07,토,1,19,3083,8.0
164,20131207,2013-12-07,토,1,20,1536,8.0
165,20131207,2013-12-07,토,1,21,614,9.0
166,20131207,2013-12-07,토,1,22,2042,9.0
167,20131207,2013-12-07,토,1,23,319,8.5
168,20131208,2013-12-08,일,1,0,312,8.5
169,20131208,2013-12-08,일,1,1,383,8.0
170,20131208,2013-12-08,일,1,2,377,8.0
171,20131208,2013-12-08,일,1,3,238,7.0
172,20131208,2013-12-08,일,1,4,236,7.0
173,20131208,2013-12-08,일,1,5,232,6.5
174,20131208,2013-12-08,일,1,6,333,7.0
175,20131208,2013-12-08,일,1,7,317,7.0
176,20131208,2013-12-08,일,1,8,238,8.0
177,20131208,2013-12-08,일,1,9,3308,8.5
178,20131208,2013-12-08,일,1,10,3411,9.0
179,20131208,2013-12-08,일,1,11,5090,10.0
180,20131208,2013-12-08,일,1,12,2623,11.0
181,20131208,2013-12-08,일,1,13,318,12.0
182,20131208,2013-12-08,일,1,14,354,11.5
183,20131208,2013-12-08,일,1,15,694,11.0
184,20131208,2013-12-08,일,1,16,812,11.0
185,20131208,2013-12-08,일,1,17,539,10.0
186,20131208,2013-12-08,일,1,18,850,10.0
187,20131208,2013-12-08,일,1,19,2211,10.0
188,20131208,2013-12-08,일,1,20,616,10.0
189,20131208,2013-12-08,일,1,21,523,10.0
190,20131208,2013-12-08,일,1,22,2856,9.5
191,20131208,2013-12-08,일,1,23,1776,9.0
192,20131209,2013-12-09,월,0,0,225,9.0
193,20131209,2013-12-09,월,0,1,212,9.0
194,20131209,2013-12-09,월,0,2,222,9.0
195,20131209,2013-12-09,월,0,3,210,8.5
196,20131209,2013-12-09,월,0,4,276,8.0
197,20131209,2013-12-09,월,0,5,215,8.0
198,20131209,2013-12-09,월,0,6,729,8.0
199,20131209,2013-12-09,월,0,7,2759,8.0
200,20131209,2013-12-09,월,0,8,2055,8.0
201,20131209,2013-12-09,월,0,9,840,8.0
202,20131209,2013-12-09,월,0,10,2764,8.5
203,20131209,2013-12-09,월,0,11,457,9.5
204,20131209,2013-12-09,월,0,12,2740,11.0
205,20131209,2013-12-09,월,0,13,254,12.0
206,20131209,2013-12-09,월,0,14,953,12.0
207,20131209,2013-12-09,월,0,15,228,11.0
208,20131209,2013-12-09,월,0,16,226,10.5
209,20131209,2013-12-09,월,0,17,4492,10.0
210,20131209,2013-12-09,월,0,18,2807,9.0
211,20131209,2013-12-09,월,0,19,2185,9.0
212,20131209,2013-12-09,월,0,20,3137,7.5
213,20131209,2013-12-09,월,0,21,6476,6.5
214,20131209,2013-12-09,월,0,22,2400,6.0
215,20131209,2013-12-09,월,0,23,441,6.0
216,20131210,2013-12-10,화,0,0,351,5.5
217,20131210,2013-12-10,화,0,1,337,5.5
218,20131210,2013-12-10,화,0,2,340,5.5
219,20131210,2013-12-10,화,0,3,271,5.5
220,20131210,2013-12-10,화,0,4,281,4.5
221,20131210,2013-12-10,화,0,5,316,4.5
222,20131210,2013-12-10,화,0,6,310,5.0
223,20131210,2013-12-10,화,0,7,2926,4.0
224,20131210,2013-12-10,화,0,8,2873,3.0
225,20131210,2013-12-10,화,0,9,430,3.5
226,20131210,2013-12-10,화,0,10,2457,4.0
227,20131210,2013-12-10,화,0,11,601,5.5
228,20131210,2013-12-10,화,0,12,683,9.0
229,20131210,2013-12-10,화,0,13,305,10.0
230,20131210,2013-12-10,화,0,14,262,9.5
231,20131210,2013-12-10,화,0,15,269,9.0
232,20131210,2013-12-10,화,0,16,264,9.0
233,20131210,2013-12-10,화,0,17,753,9.0
234,20131210,2013-12-10,화,0,18,4333,8.0
235,20131210,2013-12-10,화,0,19,4338,8.0
236,20131210,2013-12-10,화,0,20,925,6.5
237,20131210,2013-12-10,화,0,21,600,5.0
238,20131210,2013-12-10,화,0,22,589,4.0
239,20131210,2013-12-10,화,0,23,1198,3.5
240,20131211,2013-12-11,수,0,0,286,3.0
241,20131211,2013-12-11,수,0,1,285,2.0
242,20131211,2013-12-11,수,0,2,217,2.0
243,20131211,2013-12-11,수,0,3,365,2.5
244,20131211,2013-12-11,수,0,4,213,3.0
245,20131211,2013-12-11,수,0,5,232,2.0
246,20131211,2013-12-11,수,0,6,321,2.0
247,20131211,2013-12-11,수,0,7,2914,2.0
248,20131211,2013-12-11,수,0,8,3675,1.5
249,20131211,2013-12-11,수,0,9,495,1.0
250,20131211,2013-12-11,수,0,10,1998,1.5
251,20131211,2013-12-11,수,0,11,673,2.5
252,20131211,2013-12-11,수,0,12,2993,3.0
253,20131211,2013-12-11,수,0,13,4706,3.5
254,20131211,2013-12-11,수,0,14,531,3.5
255,20131211,2013-12-11,수,0,15,4728,3.0
256,20131211,2013-12-11,수,0,16,651,4.5
257,20131211,2013-12-11,수,0,17,3147,5.0
258,20131211,2013-12-11,수,0,18,2367,6.5
259,20131211,2013-12-11,수,0,19,2187,6.0
260,20131211,2013-12-11,수,0,20,763,5.0
261,20131211,2013-12-11,수,0,21,3066,5.0
262,20131211,2013-12-11,수,0,22,2612,3.5
263,20131211,2013-12-11,수,0,23,2600,4.0
264,20131212,2013-12-12,목,0,0,4605,3.5
265,20131212,2013-12-12,목,0,1,315,4.5
266,20131212,2013-12-12,목,0,2,967,4.0
267,20131212,2013-12-12,목,0,3,228,4.0
268,20131212,2013-12-12,목,0,4,239,3.0
269,20131212,2013-12-12,목,0,5,231,2.0
270,20131212,2013-12-12,목,0,6,272,3.0
271,20131212,2013-12-12,목,0,7,726,4.0
272,20131212,2013-12-12,목,0,8,3155,4.5
273,20131212,2013-12-12,목,0,9,4141,5.5
274,20131212,2013-12-12,목,0,10,1843,6.5
275,20131212,2013-12-12,목,0,11,488,7.5
276,20131212,2013-12-12,목,0,12,2875,8.5
277,20131212,2013-12-12,목,0,13,444,9.5
278,20131212,2013-12-12,목,0,14,438,10.0
279,20131212,2013-12-12,목,0,15,446,9.0
280,20131212,2013-12-12,목,0,16,467,9.0
281,20131212,2013-12-12,목,0,17,4749,9.0
282,20131212,2013-12-12,목,0,18,2245,8.5
283,20131212,2013-12-12,목,0,19,3188,9.0
284,20131212,2013-12-12,목,0,20,549,9.0
285,20131212,2013-12-12,목,0,21,572,8.5
286,20131212,2013-12-12,목,0,22,530,8.0
287,20131212,2013-12-12,목,0,23,430,8.0
288,20131213,2013-12-13,금,0,0,291,8.5
289,20131213,2013-12-13,금,0,1,967,9.5
290,20131213,2013-12-13,금,0,2,219,10.0
291,20131213,2013-12-13,금,0,3,640,11.0
292,20131213,2013-12-13,금,0,4,214,11.0
293,20131213,2013-12-13,금,0,5,216,11.0
294,20131213,2013-12-13,금,0,6,310,11.5
295,20131213,2013-12-13,금,0,7,4021,11.0
296,20131213,2013-12-13,금,0,8,2259,11.0
297,20131213,2013-12-13,금,0,9,878,12.0
298,20131213,2013-12-13,금,0,10,4921,12.0
299,20131213,2013-12-13,금,0,11,416,12.0
300,20131213,2013-12-13,금,0,12,258,12.0
301,20131213,2013-12-13,금,0,13,245,12.0
302,20131213,2013-12-13,금,0,14,390,12.0
303,20131213,2013-12-13,금,0,15,247,12.0
304,20131213,2013-12-13,금,0,16,250,11.0
305,20131213,2013-12-13,금,0,17,300,11.0
306,20131213,2013-12-13,금,0,18,2845,10.0
307,20131213,2013-12-13,금,0,19,2098,11.0
308,20131213,2013-12-13,금,0,20,2914,10.0
309,20131213,2013-12-13,금,0,21,2801,10.0
310,20131213,2013-12-13,금,0,22,563,9.5
311,20131213,2013-12-13,금,0,23,316,9.0
312,20131214,2013-12-14,토,1,0,319,9.0
313,20131214,2013-12-14,토,1,1,241,8.0
314,20131214,2013-12-14,토,1,2,257,7.5
315,20131214,2013-12-14,토,1,3,237,7.0
316,20131214,2013-12-14,토,1,4,251,6.5
317,20131214,2013-12-14,토,1,5,390,6.0
318,20131214,2013-12-14,토,1,6,337,5.0
319,20131214,2013-12-14,토,1,7,3055,5.0
320,20131214,2013-12-14,토,1,8,2253,5.5
321,20131214,2013-12-14,토,1,9,474,6.5
322,20131214,2013-12-14,토,1,10,534,8.0
323,20131214,2013-12-14,토,1,11,516,10.0
324,20131214,2013-12-14,토,1,12,2221,11.0
325,20131214,2013-12-14,토,1,13,2895,12.0
326,20131214,2013-12-14,토,1,14,2939,12.0
327,20131214,2013-12-14,토,1,15,2841,12.0
328,20131214,2013-12-14,토,1,16,3049,11.5
329,20131214,2013-12-14,토,1,17,5318,11.0
330,20131214,2013-12-14,토,1,18,4515,11.0
331,20131214,2013-12-14,토,1,19,1783,11.0
332,20131214,2013-12-14,토,1,20,730,11.5
333,20131214,2013-12-14,토,1,21,549,11.0
334,20131214,2013-12-14,토,1,22,552,11.5
335,20131214,2013-12-14,토,1,23,4690,10.5
336,20131215,2013-12-15,일,1,0,2615,10.5
337,20131215,2013-12-15,일,1,1,289,11.0
338,20131215,2013-12-15,일,1,2,238,11.5
339,20131215,2013-12-15,일,1,3,232,12.0
340,20131215,2013-12-15,일,1,4,239,12.0
341,20131215,2013-12-15,일,1,5,240,11.0
342,20131215,2013-12-15,일,1,6,323,10.5
343,20131215,2013-12-15,일,1,7,284,10.0
344,20131215,2013-12-15,일,1,8,344,9.5
345,20131215,2013-12-15,일,1,9,4933,10.0
346,20131215,2013-12-15,일,1,10,551,11.5
347,20131215,2013-12-15,일,1,11,533,12.5
348,20131215,2013-12-15,일,1,12,235,12.5
349,20131215,2013-12-15,일,1,13,966,12.0
350,20131215,2013-12-15,일,1,14,523,12.0
351,20131215,2013-12-15,일,1,15,2874,12.0
352,20131215,2013-12-15,일,1,16,4302,12.5
353,20131215,2013-12-15,일,1,17,4620,12.5
354,20131215,2013-12-15,일,1,18,2122,13.0
355,20131215,2013-12-15,일,1,19,762,13.0
356,20131215,2013-12-15,일,1,20,574,13.0
357,20131215,2013-12-15,일,1,21,1879,13.0
358,20131215,2013-12-15,일,1,22,370,13.0
359,20131215,2013-12-15,일,1,23,312,13.0
360,20131216,2013-12-16,월,0,0,311,13.0
361,20131216,2013-12-16,월,0,1,385,13.0
362,20131216,2013-12-16,월,0,2,293,13.0
363,20131216,2013-12-16,월,0,3,238,13.0
364,20131216,2013-12-16,월,0,4,333,13.0
365,20131216,2013-12-16,월,0,5,246,13.0
366,20131216,2013-12-16,월,0,6,272,13.0
367,20131216,2013-12-16,월,0,7,3810,12.5
368,20131216,2013-12-16,월,0,8,3760,12.0
369,20131216,2013-12-16,월,0,9,3191,12.0
370,20131216,2013-12-16,월,0,10,2319,12.0
371,20131216,2013-12-16,월,0,11,305,12.5
372,20131216,2013-12-16,월,0,12,820,13.0
373,20131216,2013-12-16,월,0,13,247,13.0
374,20131216,2013-12-16,월,0,14,242,13.0
375,20131216,2013-12-16,월,0,15,246,13.0
376,20131216,2013-12-16,월,0,16,386,13.0
377,20131216,2013-12-16,월,0,17,2052,11.0
378,20131216,2013-12-16,월,0,18,2844,11.0
379,20131216,2013-12-16,월,0,19,1963,10.5
380,20131216,2013-12-16,월,0,20,444,10.0
381,20131216,2013-12-16,월,0,21,4501,9.5
382,20131216,2013-12-16,월,0,22,2233,9.0
383,20131216,2013-12-16,월,0,23,307,8.5
384,20131217,2013-12-17,화,0,0,309,8.0
385,20131217,2013-12-17,화,0,1,299,7.0
386,20131217,2013-12-17,화,0,2,311,6.5
387,20131217,2013-12-17,화,0,3,302,5.5
388,20131217,2013-12-17,화,0,4,740,5.0
389,20131217,2013-12-17,화,0,5,227,5.0
390,20131217,2013-12-17,화,0,6,312,5.0
391,20131217,2013-12-17,화,0,7,2906,5.0
392,20131217,2013-12-17,화,0,8,4631,6.0
393,20131217,2013-12-17,화,0,9,519,6.0
394,20131217,2013-12-17,화,0,10,397,6.0
395,20131217,2013-12-17,화,0,11,2821,6.0
396,20131217,2013-12-17,화,0,12,2998,6.0
397,20131217,2013-12-17,화,0,13,2805,6.0
398,20131217,2013-12-17,화,0,14,285,6.0
399,20131217,2013-12-17,화,0,15,662,7.0
400,20131217,2013-12-17,화,0,16,1482,6.0
401,20131217,2013-12-17,화,0,17,2906,6.0
402,20131217,2013-12-17,화,0,18,2849,7.0
403,20131217,2013-12-17,화,0,19,2664,7.0
404,20131217,2013-12-17,화,0,20,3689,7.0
405,20131217,2013-12-17,화,0,21,637,7.5
406,20131217,2013-12-17,화,0,22,2629,7.5
407,20131217,2013-12-17,화,0,23,2615,8.0
408,20131218,2013-12-18,수,0,0,320,8.0
409,20131218,2013-12-18,수,0,1,853,8.0
410,20131218,2013-12-18,수,0,2,238,8.0
411,20131218,2013-12-18,수,0,3,892,8.0
412,20131218,2013-12-18,수,0,4,238,7.0
413,20131218,2013-12-18,수,0,5,243,7.0
414,20131218,2013-12-18,수,0,6,359,6.0
415,20131218,2013-12-18,수,0,7,415,7.5
416,20131218,2013-12-18,수,0,8,3184,8.0
417,20131218,2013-12-18,수,0,9,499,8.0
418,20131218,2013-12-18,수,0,10,495,9.5
419,20131218,2013-12-18,수,0,11,2609,10.0
420,20131218,2013-12-18,수,0,12,370,10.5
421,20131218,2013-12-18,수,0,13,1395,11.0
422,20131218,2013-12-18,수,0,14,222,11.0
423,20131218,2013-12-18,수,0,15,308,11.0
424,20131218,2013-12-18,수,0,16,237,10.5
425,20131218,2013-12-18,수,0,17,228,10.5
426,20131218,2013-12-18,수,0,18,3026,11.0
427,20131218,2013-12-18,수,0,19,785,11.0
428,20131218,2013-12-18,수,0,20,4936,10.0
429,20131218,2013-12-18,수,0,21,557,10.0
430,20131218,2013-12-18,수,0,22,356,10.5
431,20131218,2013-12-18,수,0,23,306,11.0
432,20131219,2013-12-19,목,0,0,247,10.5
433,20131219,2013-12-19,목,0,1,242,10.0
434,20131219,2013-12-19,목,0,2,307,9.5
435,20131219,2013-12-19,목,0,3,385,9.0
436,20131219,2013-12-19,목,0,4,235,8.0
437,20131219,2013-12-19,목,0,5,227,7.5
438,20131219,2013-12-19,목,0,6,413,7.0
439,20131219,2013-12-19,목,0,7,3046,7.0
440,20131219,2013-12-19,목,0,8,2153,6.0
441,20131219,2013-12-19,목,0,9,622,7.0
442,20131219,2013-12-19,목,0,10,1232,7.0
443,20131219,2013-12-19,목,0,11,2970,7.5
444,20131219,2013-12-19,목,0,12,4993,8.5
445,20131219,2013-12-19,목,0,13,1882,9.0
446,20131219,2013-12-19,목,0,14,3166,9.0
447,20131219,2013-12-19,목,0,15,1429,9.0
448,20131219,2013-12-19,목,0,16,636,8.5
449,20131219,2013-12-19,목,0,17,3198,8.0
450,20131219,2013-12-19,목,0,18,2434,8.0
451,20131219,2013-12-19,목,0,19,2241,7.5
452,20131219,2013-12-19,목,0,20,2333,5.5
453,20131219,2013-12-19,목,0,21,656,5.0
454,20131219,2013-12-19,목,0,22,545,5.5
455,20131219,2013-12-19,목,0,23,672,5.5
456,20131220,2013-12-20,금,0,0,219,5.0
457,20131220,2013-12-20,금,0,1,215,5.0
458,20131220,2013-12-20,금,0,2,287,5.0
459,20131220,2013-12-20,금,0,3,280,4.0
460,20131220,2013-12-20,금,0,4,280,4.5
461,20131220,2013-12-20,금,0,5,215,5.0
462,20131220,2013-12-20,금,0,6,912,5.0
463,20131220,2013-12-20,금,0,7,2852,5.0
464,20131220,2013-12-20,금,0,8,3837,5.0
465,20131220,2013-12-20,금,0,9,574,5.5
466,20131220,2013-12-20,금,0,10,2823,6.5
467,20131220,2013-12-20,금,0,11,4941,8.0
468,20131220,2013-12-20,금,0,12,2182,9.0
469,20131220,2013-12-20,금,0,13,278,10.0
470,20131220,2013-12-20,금,0,14,1971,10.0
471,20131220,2013-12-20,금,0,15,403,10.0
472,20131220,2013-12-20,금,0,16,452,10.0
473,20131220,2013-12-20,금,0,17,943,10.0
474,20131220,2013-12-20,금,0,18,2436,10.0
475,20131220,2013-12-20,금,0,19,3050,10.5
476,20131220,2013-12-20,금,0,20,5006,10.5
477,20131220,2013-12-20,금,0,21,1956,10.0
478,20131220,2013-12-20,금,0,22,2626,11.0
479,20131220,2013-12-20,금,0,23,2879,11.0
480,20131221,2013-12-21,토,1,0,267,11.0
481,20131221,2013-12-21,토,1,1,254,10.5
482,20131221,2013-12-21,토,1,2,270,10.0
483,20131221,2013-12-21,토,1,3,235,10.0
484,20131221,2013-12-21,토,1,4,237,10.5
485,20131221,2013-12-21,토,1,5,235,11.0
486,20131221,2013-12-21,토,1,6,552,11.0
487,20131221,2013-12-21,토,1,7,319,11.0
488,20131221,2013-12-21,토,1,8,3879,11.0
489,20131221,2013-12-21,토,1,9,2688,11.0
490,20131221,2013-12-21,토,1,10,2730,12.0
491,20131221,2013-12-21,토,1,11,974,12.0
492,20131221,2013-12-21,토,1,12,2988,11.5
493,20131221,2013-12-21,토,1,13,2809,11.0
494,20131221,2013-12-21,토,1,14,792,12.0
495,20131221,2013-12-21,토,1,15,4717,11.5
496,20131221,2013-12-21,토,1,16,4632,11.5
497,20131221,2013-12-21,토,1,17,4567,12.0
498,20131221,2013-12-21,토,1,18,2735,12.0
499,20131221,2013-12-21,토,1,19,586,12.5
500,20131221,2013-12-21,토,1,20,355,12.0
501,20131221,2013-12-21,토,1,21,345,12.0
502,20131221,2013-12-21,토,1,22,272,11.5
503,20131221,2013-12-21,토,1,23,2047,11.0
504,20131222,2013-12-22,일,1,0,765,10.0
505,20131222,2013-12-22,일,1,1,231,9.5
506,20131222,2013-12-22,일,1,2,261,9.0
507,20131222,2013-12-22,일,1,3,291,9.0
508,20131222,2013-12-22,일,1,4,583,9.0
509,20131222,2013-12-22,일,1,5,365,9.0
510,20131222,2013-12-22,일,1,6,250,9.5
511,20131222,2013-12-22,일,1,7,274,10.0
512,20131222,2013-12-22,일,1,8,4720,10.0
513,20131222,2013-12-22,일,1,9,1965,9.5
514,20131222,2013-12-22,일,1,10,916,9.5
515,20131222,2013-12-22,일,1,11,345,9.5
516,20131222,2013-12-22,일,1,12,317,10.0
517,20131222,2013-12-22,일,1,13,280,10.5
518,20131222,2013-12-22,일,1,14,253,10.0
519,20131222,2013-12-22,일,1,15,223,10.0
520,20131222,2013-12-22,일,1,16,217,9.0
521,20131222,2013-12-22,일,1,17,311,9.0
522,20131222,2013-12-22,일,1,18,288,8.5
523,20131222,2013-12-22,일,1,19,348,8.0
524,20131222,2013-12-22,일,1,20,302,7.5
525,20131222,2013-12-22,일,1,21,306,7.0
526,20131222,2013-12-22,일,1,22,297,7.0
527,20131222,2013-12-22,일,1,23,292,6.0
528,20131223,2013-12-23,월,0,0,311,6.0
529,20131223,2013-12-23,월,0,1,214,6.5
530,20131223,2013-12-23,월,0,2,218,7.0
531,20131223,2013-12-23,월,0,3,223,6.0
532,20131223,2013-12-23,월,0,4,206,7.0
533,20131223,2013-12-23,월,0,5,253,7.0
534,20131223,2013-12-23,월,0,6,237,8.0
535,20131223,2013-12-23,월,0,7,227,8.5
536,20131223,2013-12-23,월,0,8,316,10.0
537,20131223,2013-12-23,월,0,9,210,10.0
538,20131223,2013-12-23,월,0,10,352,10.5
539,20131223,2013-12-23,월,0,11,212,11.0
540,20131223,2013-12-23,월,0,12,210,11.0
541,20131223,2013-12-23,월,0,13,221,11.5
542,20131223,2013-12-23,월,0,14,782,12.0
543,20131223,2013-12-23,월,0,15,225,12.0
544,20131223,2013-12-23,월,0,16,215,12.0
545,20131223,2013-12-23,월,0,17,242,12.0
546,20131223,2013-12-23,월,0,18,224,12.0
547,20131223,2013-12-23,월,0,19,242,12.0
548,20131223,2013-12-23,월,0,20,292,12.0
