,DateTime,Day,Holiday,Seq,Watt,Temp
106,20150205,목,0,10,1937,2.0
107,20150205,목,0,11,1790,3.0
108,20150205,목,0,12,444,3.5
109,20150205,목,0,13,464,4.5
110,20150205,목,0,14,1995,5.0
111,20150205,목,0,15,267,5.0
112,20150205,목,0,16,352,5.0
113,20150205,목,0,17,269,3.5
114,20150205,목,0,18,417,3.0
115,20150205,목,0,19,2142,2.5
116,20150205,목,0,20,4704,2.0
117,20150205,목,0,21,562,2.0
118,20150205,목,0,22,598,2.0
119,20150205,목,0,23,525,2.0
120,20150206,금,0,0,479,1.5
121,20150206,금,0,1,306,2.0
122,20150206,금,0,2,589,1.0
123,20150206,금,0,3,305,1.0
124,20150206,금,0,4,310,1.0
125,20150206,금,0,5,293,1.5
126,20150206,금,0,6,347,2.0
127,20150206,금,0,7,4880,2.0
128,20150206,금,0,8,532,2.0
129,20150206,금,0,9,1948,2.0
130,20150206,금,0,10,2811,3.0
131,20150206,금,0,11,2944,3.5
132,20150206,금,0,12,487,4.0
133,20150206,금,0,13,2801,5.0
134,20150206,금,0,14,434,5.0
135,20150206,금,0,15,2053,5.0
136,20150206,금,0,16,3169,5.0
137,20150206,금,0,17,2108,4.0
138,20150206,금,0,18,4644,3.5
139,20150206,금,0,19,5167,3.0
140,20150206,금,0,20,1027,2.0
141,20150206,금,0,21,672,2.0
142,20150206,금,0,22,5175,2.0
143,20150206,금,0,23,3262,2.0
144,20150207,토,1,0,402,2.0
145,20150207,토,1,1,353,1.0
146,20150207,토,1,2,364,1.0
147,20150207,토,1,3,359,1.5
148,20150207,토,1,4,357,1.5
149,20150207,토,1,5,368,1.0
150,20150207,토,1,6,331,1.0
151,20150207,토,1,7,4554,1.5
152,20150207,토,1,8,4710,2.5
153,20150207,토,1,9,4922,3.5
154,20150207,토,1,10,2852,4.0
155,20150207,토,1,11,2817,4.5
156,20150207,토,1,12,2597,5.0
157,20150207,토,1,13,2586,6.0
158,20150207,토,1,14,516,6.0
159,20150207,토,1,15,367,5.5
160,20150207,토,1,16,434,5.0
161,20150207,토,1,17,366,5.0
162,20150207,토,1,18,2834,5.5
163,20150207,토,1,19,5360,6.0
164,20150207,토,1,20,856,5.5
165,20150207,토,1,21,728,5.0
166,20150207,토,1,22,599,5.0
167,20150207,토,1,23,382,4.0
168,20150208,일,1,0,380,4.0
169,20150208,일,1,1,322,4.5
170,20150208,일,1,2,379,5.0
171,20150208,일,1,3,350,4.5
172,20150208,일,1,4,893,4.5
173,20150208,일,1,5,516,4.5
174,20150208,일,1,6,408,4.0
175,20150208,일,1,7,4659,4.0
176,20150208,일,1,8,4551,4.0
177,20150208,일,1,9,2030,4.0
178,20150208,일,1,10,756,5.0
179,20150208,일,1,11,2943,6.5
180,20150208,일,1,12,4945,7.0
181,20150208,일,1,13,552,7.0
182,20150208,일,1,14,445,8.0
183,20150208,일,1,15,412,8.0
184,20150208,일,1,16,404,8.0
185,20150208,일,1,17,2924,7.0
186,20150208,일,1,18,3000,6.0
187,20150208,일,1,19,808,5.5
188,20150208,일,1,20,795,5.0
189,20150208,일,1,21,752,5.0
190,20150208,일,1,22,738,4.5
191,20150208,일,1,23,637,5.0
192,20150209,월,0,0,319,4.0
193,20150209,월,0,1,301,2.5
194,20150209,월,0,2,353,3.5
195,20150209,월,0,3,356,4.0
196,20150209,월,0,4,357,4.0
197,20150209,월,0,5,310,5.0
198,20150209,월,0,6,359,5.0
199,20150209,월,0,7,3085,5.0
200,20150209,월,0,8,2060,5.0
201,20150209,월,0,9,439,5.0
202,20150209,월,0,10,904,5.5
203,20150209,월,0,11,4717,6.5
204,20150209,월,0,12,528,7.5
205,20150209,월,0,13,387,8.0
206,20150209,월,0,14,2016,9.0
207,20150209,월,0,15,561,9.5
208,20150209,월,0,16,401,9.5
209,20150209,월,0,17,3103,9.0
210,20150209,월,0,18,2033,7.5
211,20150209,월,0,19,2404,6.0
212,20150209,월,0,20,2448,5.5
213,20150209,월,0,21,601,4.5
214,20150209,월,0,22,599,3.5
215,20150209,월,0,23,468,3.0
216,20150210,화,0,0,374,3.0
217,20150210,화,0,1,446,4.0
218,20150210,화,0,2,345,4.0
219,20150210,화,0,3,777,4.0
220,20150210,화,0,4,359,4.0
221,20150210,화,0,5,361,4.0
222,20150210,화,0,6,379,4.5
223,20150210,화,0,7,3241,5.0
224,20150210,화,0,8,2906,5.0
225,20150210,화,0,9,7077,5.0
226,20150210,화,0,10,3111,6.0
227,20150210,화,0,11,944,6.0
228,20150210,화,0,12,2017,7.0
229,20150210,화,0,13,386,7.0
230,20150210,화,0,14,2641,7.0
231,20150210,화,0,15,465,7.0
232,20150210,화,0,16,476,7.0
233,20150210,화,0,17,2809,6.5
234,20150210,화,0,18,4427,6.0
235,20150210,화,0,19,3049,6.0
236,20150210,화,0,20,2847,6.0
237,20150210,화,0,21,1367,6.0
238,20150210,화,0,22,316,6.0
239,20150210,화,0,23,243,5.5
240,20150211,수,0,0,231,5.0
241,20150211,수,0,1,235,5.0
242,20150211,수,0,2,969,5.0
243,20150211,수,0,3,971,5.0
244,20150211,수,0,4,298,5.0
245,20150211,수,0,5,294,5.0
246,20150211,수,0,6,385,5.0
247,20150211,수,0,7,2916,5.0
248,20150211,수,0,8,2049,5.0
249,20150211,수,0,9,2323,5.5
250,20150211,수,0,10,3220,5.0
251,20150211,수,0,11,600,5.5
252,20150211,수,0,12,356,5.0
253,20150211,수,0,13,459,5.0
254,20150211,수,0,14,423,5.0
255,20150211,수,0,15,422,5.0
256,20150211,수,0,16,420,5.0
257,20150211,수,0,17,418,5.0
258,20150211,수,0,18,2779,5.0
259,20150211,수,0,19,4626,5.0
260,20150211,수,0,20,2425,5.0
261,20150211,수,0,21,710,5.0
262,20150211,수,0,22,551,5.0
263,20150211,수,0,23,966,5.0
264,20150212,목,0,0,266,5.0
265,20150212,목,0,1,298,4.0
266,20150212,목,0,2,237,4.0
267,20150212,목,0,3,256,4.0
268,20150212,목,0,4,1626,4.0
269,20150212,목,0,5,228,4.0
270,20150212,목,0,6,259,4.0
271,20150212,목,0,7,2884,4.0
272,20150212,목,0,8,1974,4.0
273,20150212,목,0,9,4693,4.0
274,20150212,목,0,10,2576,4.0
275,20150212,목,0,11,2882,4.0
276,20150212,목,0,12,4940,4.0
277,20150212,목,0,13,1730,4.5
278,20150212,목,0,14,2127,4.0
279,20150212,목,0,15,2633,4.0
280,20150212,목,0,16,570,5.0
281,20150212,목,0,17,2334,4.5
282,20150212,목,0,18,2166,4.0
283,20150212,목,0,19,7415,4.0
284,20150212,목,0,20,3138,4.0
285,20150212,목,0,21,1644,4.0
286,20150212,목,0,22,618,3.0
287,20150212,목,0,23,2675,3.0
288,20150213,금,0,0,2628,2.5
289,20150213,금,0,1,762,3.0
290,20150213,금,0,2,667,4.0
291,20150213,금,0,3,433,4.5
292,20150213,금,0,4,299,5.0
293,20150213,금,0,5,317,5.5
294,20150213,금,0,6,4337,6.0
295,20150213,금,0,7,2712,6.0
296,20150213,금,0,8,2099,7.0
297,20150213,금,0,9,386,8.0
298,20150213,금,0,10,2948,8.0
299,20150213,금,0,11,486,8.5
300,20150213,금,0,12,3096,9.0
301,20150213,금,0,13,553,9.0
302,20150213,금,0,14,2001,8.0
303,20150213,금,0,15,629,8.0
304,20150213,금,0,16,3156,8.5
305,20150213,금,0,17,960,9.0
306,20150213,금,0,18,3097,9.0
307,20150213,금,0,19,4754,7.5
308,20150213,금,0,20,1882,7.0
309,20150213,금,0,21,1397,8.0
310,20150213,금,0,22,291,7.5
311,20150213,금,0,23,369,7.0
312,20150214,토,1,0,317,7.5
313,20150214,토,1,1,333,7.5
314,20150214,토,1,2,319,7.0
315,20150214,토,1,3,309,7.0
316,20150214,토,1,4,317,7.0
317,20150214,토,1,5,686,6.0
318,20150214,토,1,6,309,6.0
319,20150214,토,1,7,284,6.0
320,20150214,토,1,8,3743,6.5
321,20150214,토,1,9,1987,7.0
322,20150214,토,1,10,433,7.5
323,20150214,토,1,11,2772,7.5
324,20150214,토,1,12,2793,8.0
325,20150214,토,1,13,502,8.5
326,20150214,토,1,14,383,8.0
327,20150214,토,1,15,423,8.0
328,20150214,토,1,16,2015,8.0
329,20150214,토,1,17,3208,8.0
330,20150214,토,1,18,3376,8.0
331,20150214,토,1,19,488,7.5
332,20150214,토,1,20,578,7.0
333,20150214,토,1,21,4757,8.0
334,20150214,토,1,22,1971,7.0
335,20150214,토,1,23,583,7.0
336,20150215,일,1,0,414,7.0
337,20150215,일,1,1,346,6.5
338,20150215,일,1,2,940,6.0
339,20150215,일,1,3,1980,6.0
340,20150215,일,1,4,321,6.0
341,20150215,일,1,5,243,6.0
342,20150215,일,1,6,262,6.0
343,20150215,일,1,7,3207,6.0
344,20150215,일,1,8,1930,6.0
345,20150215,일,1,9,2740,6.5
346,20150215,일,1,10,2841,7.0
347,20150215,일,1,11,2631,7.5
348,20150215,일,1,12,1644,8.0
349,20150215,일,1,13,2016,8.0
350,20150215,일,1,14,465,9.0
351,20150215,일,1,15,3577,9.5
352,20150215,일,1,16,2658,9.0
353,20150215,일,1,17,2795,9.0
354,20150215,일,1,18,4681,7.5
355,20150215,일,1,19,4726,7.0
356,20150215,일,1,20,3096,6.0
357,20150215,일,1,21,4292,5.0
358,20150215,일,1,22,273,4.5
359,20150215,일,1,23,370,3.5
360,20150216,월,0,0,359,3.0
361,20150216,월,0,1,331,3.0
362,20150216,월,0,2,320,2.0
363,20150216,월,0,3,248,2.0
364,20150216,월,0,4,343,3.5
365,20150216,월,0,5,382,4.0
366,20150216,월,0,6,232,4.0
367,20150216,월,0,7,4471,4.5
368,20150216,월,0,8,5366,5.0
369,20150216,월,0,9,1897,6.0
370,20150216,월,0,10,309,7.5
371,20150216,월,0,11,563,8.5
372,20150216,월,0,12,295,9.0
373,20150216,월,0,13,258,9.0
374,20150216,월,0,14,250,9.0
375,20150216,월,0,15,247,8.5
376,20150216,월,0,16,326,8.0
377,20150216,월,0,17,261,8.0
378,20150216,월,0,18,1995,8.0
379,20150216,월,0,19,508,7.0
380,20150216,월,0,20,4448,6.0
381,20150216,월,0,21,1639,6.0
382,20150216,월,0,22,683,6.0
383,20150216,월,0,23,551,6.0
384,20150217,화,0,0,420,6.0
385,20150217,화,0,1,413,5.0
386,20150217,화,0,2,368,5.0
387,20150217,화,0,3,394,4.0
388,20150217,화,0,4,726,4.0
389,20150217,화,0,5,398,4.0
390,20150217,화,0,6,316,4.0
391,20150217,화,0,7,2855,4.0
392,20150217,화,0,8,1904,4.0
393,20150217,화,0,9,2549,4.5
394,20150217,화,0,10,4524,5.5
395,20150217,화,0,11,370,7.0
396,20150217,화,0,12,367,7.5
397,20150217,화,0,13,359,8.0
398,20150217,화,0,14,363,8.0
399,20150217,화,0,15,351,8.5
400,20150217,화,0,16,372,8.5
401,20150217,화,0,17,311,8.0
402,20150217,화,0,18,3854,7.5
403,20150217,화,0,19,563,6.0
404,20150217,화,0,20,416,6.5
405,20150217,화,0,21,444,6.0
406,20150217,화,0,22,427,5.0
407,20150217,화,0,23,2787,5.0
408,20150218,수,0,0,2523,4.5
409,20150218,수,0,1,1989,4.0
410,20150218,수,0,2,608,4.0
411,20150218,수,0,3,353,3.5
412,20150218,수,0,4,354,3.0
413,20150218,수,0,5,1678,3.0
414,20150218,수,0,6,344,3.0
415,20150218,수,0,7,381,3.0
416,20150218,수,0,8,2847,4.0
417,20150218,수,0,9,4572,6.0
418,20150218,수,0,10,2872,8.0
419,20150218,수,0,11,2483,9.0
420,20150218,수,0,12,2130,9.5
421,20150218,수,0,13,469,10.0
422,20150218,수,0,14,481,10.5
423,20150218,수,0,15,545,9.5
424,20150218,수,0,16,761,9.0
425,20150218,수,0,17,509,8.0
426,20150218,수,0,18,3093,7.5
427,20150218,수,0,19,4783,7.5
428,20150218,수,0,20,2214,7.0
429,20150218,수,0,21,637,7.0
430,20150218,수,0,22,370,6.5
431,20150218,수,0,23,371,6.0
432,20150219,목,0,0,306,6.0
433,20150219,목,0,1,398,6.0
434,20150219,목,0,2,381,5.5
435,20150219,목,0,3,318,5.0
436,20150219,목,0,4,962,5.5
437,20150219,목,0,5,397,6.0
438,20150219,목,0,6,2628,6.0
439,20150219,목,0,7,2811,6.0
440,20150219,목,0,8,2023,6.5
441,20150219,목,0,9,402,7.5
442,20150219,목,0,10,1853,8.0
443,20150219,목,0,11,1843,9.0
444,20150219,목,0,12,383,8.5
445,20150219,목,0,13,333,8.5
446,20150219,목,0,14,375,8.0
447,20150219,목,0,15,404,8.0
448,20150219,목,0,16,404,8.0
449,20150219,목,0,17,2847,8.0
450,20150219,목,0,18,2403,8.0
451,20150219,목,0,19,3003,8.0
452,20150219,목,0,20,3028,8.0
453,20150219,목,0,21,3168,8.0
454,20150219,목,0,22,548,7.5
455,20150219,목,0,23,511,8.0
456,20150220,금,0,0,441,8.0
457,20150220,금,0,1,1958,8.0
458,20150220,금,0,2,389,7.5
459,20150220,금,0,3,371,8.0
460,20150220,금,0,4,444,7.5
461,20150220,금,0,5,379,7.0
462,20150220,금,0,6,413,7.0
463,20150220,금,0,7,6365,7.0
464,20150220,금,0,8,2917,6.0
465,20150220,금,0,9,895,6.5
466,20150220,금,0,10,511,7.0
467,20150220,금,0,11,4785,7.0
468,20150220,금,0,12,566,7.0
469,20150220,금,0,13,310,7.0
470,20150220,금,0,14,668,7.0
471,20150220,금,0,15,311,7.0
472,20150220,금,0,16,320,7.0
473,20150220,금,0,17,891,7.0
474,20150220,금,0,18,3779,6.5
475,20150220,금,0,19,410,6.0
476,20150220,금,0,20,4911,5.0
477,20150220,금,0,21,534,5.0
478,20150220,금,0,22,497,5.0
479,20150220,금,0,23,412,5.0
480,20150221,토,1,0,418,4.5
481,20150221,토,1,1,405,4.0
482,20150221,토,1,2,550,4.0
483,20150221,토,1,3,441,4.0
484,20150221,토,1,4,391,4.0
485,20150221,토,1,5,480,4.0
486,20150221,토,1,6,495,4.0
487,20150221,토,1,7,3096,3.0
488,20150221,토,1,8,539,3.5
489,20150221,토,1,9,2065,4.0
490,20150221,토,1,10,2092,5.0
491,20150221,토,1,11,2741,5.0
492,20150221,토,1,12,3197,6.0
493,20150221,토,1,13,1852,6.0
494,20150221,토,1,14,4640,6.0
495,20150221,토,1,15,1556,7.0
496,20150221,토,1,16,366,7.0
497,20150221,토,1,17,924,6.0
498,20150221,토,1,18,4735,6.5
499,20150221,토,1,19,545,5.0
500,20150221,토,1,20,3224,5.0
501,20150221,토,1,21,674,4.5
502,20150221,토,1,22,613,4.0
503,20150221,토,1,23,344,4.0
504,20150222,일,1,0,328,3.5
505,20150222,일,1,1,411,2.0
506,20150222,일,1,2,374,2.0
507,20150222,일,1,3,335,1.0
508,20150222,일,1,4,334,1.0
509,20150222,일,1,5,332,1.0
510,20150222,일,1,6,355,1.0
511,20150222,일,1,7,1752,1.0
512,20150222,일,1,8,3625,2.5
513,20150222,일,1,9,4533,3.5
514,20150222,일,1,10,3064,5.0
515,20150222,일,1,11,3088,6.5
516,20150222,일,1,12,2615,7.5
517,20150222,일,1,13,287,8.0
518,20150222,일,1,14,274,8.0
519,20150222,일,1,15,284,6.5
520,20150222,일,1,16,2904,6.0
521,20150222,일,1,17,5311,5.0
522,20150222,일,1,18,2860,6.0
523,20150222,일,1,19,749,7.0
524,20150222,일,1,20,594,7.5
525,20150222,일,1,21,2235,8.5
526,20150222,일,1,22,562,9.5
527,20150222,일,1,23,356,10.5
528,20150223,월,0,0,297,10.5
529,20150223,월,0,1,257,9.0
530,20150223,월,0,2,292,8.5
531,20150223,월,0,3,234,7.5
532,20150223,월,0,4,246,7.0
533,20150223,월,0,5,317,6.0
534,20150223,월,0,6,249,6.0
535,20150223,월,0,7,2968,6.0
536,20150223,월,0,8,2123,6.0
537,20150223,월,0,9,1996,7.0
538,20150223,월,0,10,3923,7.0
539,20150223,월,0,11,2681,8.0
540,20150223,월,0,12,2147,8.5
541,20150223,월,0,13,3228,8.5
542,20150223,월,0,14,2979,9.0
543,20150223,월,0,15,2802,7.5
544,20150223,월,0,16,480,7.0
545,20150223,월,0,17,2979,6.5
546,20150223,월,0,18,3338,6.0
547,20150223,월,0,19,4607,5.5
548,20150223,월,0,20,1962,5.0
549,20150223,월,0,21,624,5.0
550,20150223,월,0,22,557,6.0
551,20150223,월,0,23,377,5.5
552,20150224,화,0,0,790,5.5
553,20150224,화,0,1,363,6.0
554,20150224,화,0,2,578,6.5
555,20150224,화,0,3,391,6.0
556,20150224,화,0,4,238,6.0
557,20150224,화,0,5,305,5.5
558,20150224,화,0,6,237,5.0
559,20150224,화,0,7,4658,5.0
560,20150224,화,0,8,2027,5.5
561,20150224,화,0,9,2970,6.5
562,20150224,화,0,10,2866,8.5
563,20150224,화,0,11,1749,9.5
564,20150224,화,0,12,3556,9.0
565,20150224,화,0,13,369,9.0
566,20150224,화,0,14,251,9.0
567,20150224,화,0,15,1952,9.0
568,20150224,화,0,16,436,9.5
569,20150224,화,0,17,2821,9.0
570,20150224,화,0,18,2004,8.0
571,20150224,화,0,19,2863,8.0
572,20150224,화,0,20,625,7.0
573,20150224,화,0,21,707,7.0
574,20150224,화,0,22,577,6.0
575,20150224,화,0,23,500,6.0
576,20150225,수,0,0,375,6.0
577,20150225,수,0,1,435,6.0
578,20150225,수,0,2,267,6.5
579,20150225,수,0,3,306,7.0
580,20150225,수,0,4,317,7.0
581,20150225,수,0,5,260,7.0
582,20150225,수,0,6,287,7.0
583,20150225,수,0,7,943,7.0
584,20150225,수,0,8,2753,8.0
585,20150225,수,0,9,2046,8.0
586,20150225,수,0,10,450,9.0
587,20150225,수,0,11,2890,9.5
588,20150225,수,0,12,2770,10.0
589,20150225,수,0,13,526,10.0
590,20150225,수,0,14,2652,11.5
591,20150225,수,0,15,2794,11.0
592,20150225,수,0,16,3216,11.0
593,20150225,수,0,17,2132,11.0
594,20150225,수,0,18,2273,11.0
595,20150225,수,0,19,570,11.0
596,20150225,수,0,20,716,11.0
597,20150225,수,0,21,585,11.0
598,20150225,수,0,22,2008,10.0
599,20150225,수,0,23,318,10.0
600,20150226,목,0,0,251,10.0
601,20150226,목,0,1,246,10.5
602,20150226,목,0,2,228,10.5
603,20150226,목,0,3,258,10.0
604,20150226,목,0,4,269,10.0
605,20150226,목,0,5,420,10.0
606,20150226,목,0,6,252,10.0
607,20150226,목,0,7,6636,10.0
608,20150226,목,0,8,3253,10.0
609,20150226,목,0,9,4810,10.5
610,20150226,목,0,10,1364,11.0
611,20150226,목,0,11,2871,11.0
612,20150226,목,0,12,2677,11.0
613,20150226,목,0,13,884,11.5
614,20150226,목,0,14,375,11.5
615,20150226,목,0,15,4537,9.0
616,20150226,목,0,16,1888,9.0
617,20150226,목,0,17,2676,9.0
618,20150226,목,0,18,4838,8.0
619,20150226,목,0,19,4188,8.0
620,20150226,목,0,20,698,7.0
621,20150226,목,0,21,666,6.0
622,20150226,목,0,22,1659,6.0
623,20150226,목,0,23,425,5.0
624,20150227,금,0,0,377,5.0
625,20150227,금,0,1,323,5.0
626,20150227,금,0,2,294,4.0
627,20150227,금,0,3,436,4.0
628,20150227,금,0,4,310,3.5
629,20150227,금,0,5,331,3.0
630,20150227,금,0,6,950,2.5
631,20150227,금,0,7,2733,3.0
632,20150227,금,0,8,2036,3.0
633,20150227,금,0,9,1965,4.5
634,20150227,금,0,10,433,6.0
635,20150227,금,0,11,433,7.0
636,20150227,금,0,12,4634,8.0
637,20150227,금,0,13,2823,8.5
638,20150227,금,0,14,2658,9.0
639,20150227,금,0,15,272,9.0
640,20150227,금,0,16,313,9.0
641,20150227,금,0,17,2791,8.5
642,20150227,금,0,18,2052,8.0
643,20150227,금,0,19,612,8.0
644,20150227,금,0,20,2215,7.0
645,20150227,금,0,21,513,6.0
646,20150227,금,0,22,513,6.0
647,20150227,금,0,23,534,5.0
648,20150228,토,1,0,410,5.5
649,20150228,토,1,1,748,6.5
650,20150228,토,1,2,297,7.0
651,20150228,토,1,3,251,7.0
652,20150228,토,1,4,234,7.0
653,20150228,토,1,5,321,7.5
654,20150228,토,1,6,292,7.5
655,20150228,토,1,7,742,7.0
656,20150228,토,1,8,4639,7.0
657,20150228,토,1,9,2049,7.5
658,20150228,토,1,10,978,8.5
659,20150228,토,1,11,3844,9.0
660,20150228,토,1,12,2125,9.0
661,20150228,토,1,13,301,9.0
662,20150228,토,1,14,358,9.5
663,20150228,토,1,15,1940,10.0
664,20150228,토,1,16,5319,10.0
665,20150228,토,1,17,2843,10.0
666,20150228,토,1,18,2855,10.0
667,20150228,토,1,19,2998,10.0
668,20150228,토,1,20,2918,10.0
669,20150228,토,1,21,1922,10.0
670,20150228,토,1,22,468,10.0
671,20150228,토,1,23,346,11.0
